,time,low,high,open,volume,TOMORROW_CLOSE,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,Subjectivity Bitcoin,Polarity Bitcoin,Subjectivity russia-ukraine,Polarity russia-ukraine
91,2021-04-23,47464.65,52130.58,51695.98,38794.85818376,50089.15,53607.05714285715,57791.36857142857,56480.42585023949,55203.70895746612,-1276.7168927733728,3815.6592399825527,65422.68705139368,50160.05009146346,50622.913870654455,50088.15,10.821539732149938,0.4188686868686869,0.0961439393939394,0.204444444,0.069444444
92,2021-04-24,48726.87,51260.61,51187.75,11839.14355893,49121.0,52585.14142857143,57358.276190476194,55935.19205689672,54267.90757346572,-1667.2844834310015,4255.826534061993,65869.92925860018,48846.623122352205,49621.63795688481,49120.0,10.802021562821023,0.2918411495911496,0.0893956228956229,0.368487374,0.145871212
93,2021-04-25,47044.01,50591.38,50101.42,14633.51206544,54053.6,52350.39428571429,57116.87523809524,55795.79329249724,54234.93717737116,-1560.85611512608,4294.321779717669,65705.51879753059,48528.231678659904,52576.279318961606,54052.6,10.897712925518183,0.3572765700483092,0.0767775581906016,0.270833333,0.1125
94,2021-04-26,48817.62,54400.0,49121.0,18005.22399425,55069.62,52146.15571428571,56976.3819047619,55741.99496854909,54363.349919896544,-1378.64504865255,4311.526068824996,65599.4340424119,48353.32976711192,54238.506439653866,55068.62,10.916335322926749,0.3498771730914588,0.1106150793650793,0.738888889,-0.261111111
95,2021-04-27,53321.0,55509.39,54047.8,13957.08649512,54894.03,52302.322857142855,56925.82380952381,55679.17441287862,54444.99300945658,-1234.1814034220442,4330.276909578196,65586.3776286802,48265.26999036742,54675.52214655129,54893.03,10.913141661332112,0.3191743178752982,0.0693509735544049,0.330722222,-0.008388889
96,2021-04-28,53887.0,56476.17,55069.61,16484.33677655,53580.0,52570.66714285714,56711.39047619047,55523.66090509087,54311.91716141569,-1211.7437436751788,4381.2988731226815,65473.98822243583,47948.79272994511,53945.17404885043,53579.0,10.888912479243952,0.3856071998177261,0.0477777540442014,0.190399832,0.048110269
97,2021-04-29,52369.61,55226.86,54889.81,14592.31688772,57798.77,53515.16714285715,56697.39476190476,55692.20667880192,54848.35606113358,-843.8506176683441,4377.133287394559,65451.66133669389,47943.12818711564,56514.23801628347,57797.77,10.964705472601311,0.2577953177091108,0.0511575888192267,0.314583333,-0.114409722
98,2021-04-30,53068.43,58075.01,53580.0,16536.33288912,57859.28,54625.18571428571,56605.99857142857,55852.7475391073,55311.5751297286,-541.1724093787052,4329.357050205512,65264.7126718396,47947.28447101755,57410.93267209449,57858.28,10.965751851161206,0.4388194444444444,0.0705,0.22760771,0.132482993
99,2021-05-01,57050.94,58550.0,57798.77,10787.04933216,56625.2,55697.21428571428,56445.99571428571,55909.97182114126,55513.67126401413,-396.30055712712783,4259.753461500679,64965.50263728706,47926.48879128436,56887.11089069816,56624.2,10.944191734650213,0.3300715329991646,0.0223522347535505,0.332946951,-0.012889515
100,2021-05-02,56072.0,57972.26,57859.28,7647.62578087,57212.73,56148.51857142857,56320.8961904762,56006.48114253364,55775.06491613944,-231.416226394198,4193.156218947257,64707.20862837071,47934.58375258168,57104.19029689939,57211.73,10.954514226273997,0.3278222703222703,0.142681277056277,0.277272727,-0.042234848
101,2021-05-03,56500.0,58986.0,56625.21,15165.00648795,53241.92,55887.41857142857,55828.21523809524,55801.68171067938,55385.350313107454,-416.3313975719284,3893.711954044296,63615.63914618383,48040.79133000665,54529.34343229979,53240.92,10.882582552600168,0.3601313589408827,0.0948845546789269,0.452777778,-0.125
102,2021-05-04,53057.7,57247.24,57212.73,23492.0586849,57515.69,56261.94142857142,55568.40047619048,55928.65511851114,55713.09488071236,-215.5602377987816,3561.032473330734,62690.46542285195,48446.33552952901,56520.241144099935,57514.69,10.959795672417298,0.2648290261926626,0.0377760286851195,0.454722222,0.045833333
103,2021-05-05,52913.02,57980.86,53241.91,22918.90458572,56440.66,56670.607142857145,55245.14428571429,55966.58412513265,55825.02797610028,-141.55614903237438,3110.4669940954104,61466.07827390512,49024.21029752347,56467.18704803332,56439.66,10.94092738185222,0.2724170274170274,0.0730424031986532,0.525540123,0.095717593
104,2021-05-06,55288.0,58400.0,57515.69,18244.13605211,57380.39,56610.83857142857,55052.43571428571,56071.31743832427,56064.31444151983,-7.002996804440045,2820.11370228878,60692.66311886328,49412.20830970815,57075.9890160111,57379.39,10.957440458597008,0.377040482040482,0.1062166062166062,0.491145833,0.196354167
105,2021-05-07,55300.0,58735.95,56444.82,18323.8958022,58958.05,56767.805714285714,55000.01619047618,56285.16262328628,56509.50452776135,224.34190447506265,2731.232878764822,60462.48194800583,49537.55043294654,58330.696338670365,58957.05,10.984564491690175,0.279369541277436,0.0648432871952608,0.377777778,-0.010119048
106,2021-05-08,56980.01,59559.84,57380.39,15374.94442964,58312.57,57008.85857142857,55097.07142857143,56435.349494513255,56786.89921596756,351.54972145430656,2813.7499872597205,60724.57140309087,49469.571454051984,58318.61211289012,58311.57,10.973555808909463,0.4201052188552189,0.0875547138047138,0.668333333,0.46462963
107,2021-05-09,56265.3,59300.52,58958.06,17169.72318523,55866.41,56816.52714285714,55105.14666666666,56393.2036074272,56645.28549036088,252.08188293367857,2815.79990331958,60736.74647330582,49473.5468600275,56683.81070429671,55865.41,10.930700684075603,0.3501322751322751,0.2376322751322751,0.350857143,0.038016234
108,2021-05-10,53600.0,59592.2,58313.84,24647.23540718,56753.19,57318.13714285714,55117.23714285715,56419.87056723143,56661.88618415877,242.01561692734683,2822.6222146565506,60762.48157217025,49471.99271354405,56730.06356809891,56752.19,10.946449524907433,0.3775207535121328,0.1199984035759897,0.439292929,0.049556277
109,2021-05-11,54511.48,56962.07,55866.38,15446.63591676,49498.77,56172.86285714286,54912.37571428571,55907.173289314014,55559.868309264864,-347.3049800491499,3068.362065364341,61049.09984501439,48775.651583557024,51909.20118936631,49497.77,10.809682897036929,0.3675952380952381,0.0794285714285714,0.506111111,0.093611111
110,2021-05-12,48500.0,58041.0,56753.19,29660.84273553,49690.11,55208.49857142857,54816.59095238095,55446.630818199206,54656.8285690951,-789.8022491041047,3202.0865106833467,61220.76397374764,48412.41793101425,50429.807063122105,49689.11,10.81354107338746,0.3932605466428995,0.0936878589819766,0.281666667,0.053
111,2021-05-13,46000.0,52500.0,49498.76,42250.08740789,49893.48,54138.94,54754.9819047619,55035.270380542126,53924.00571211701,-1111.2646684251158,3286.7347180929264,61328.45134094775,48181.51246857605,50072.25568770737,49892.48,10.817625568980208,0.3601841586597684,0.101120965755112,0.427176768,0.016747475
112,2021-05-14,48895.0,51569.56,49682.28,21987.79362448,46775.51,52398.57714285714,54597.18952380952,54423.41433559441,52824.23714077545,-1599.1771948189637,3587.698562536428,61772.58664888238,47421.79239873667,47874.42522923579,46774.51,10.753093675405966,0.3374298540965207,0.1015491722783389,0.163203463,-0.014502165
113,2021-05-15,46573.0,50730.58,49893.48,21936.11454712,46450.79,50704.037142857145,54470.03666666667,53832.82995904094,51843.7068112393,-1989.1231478016343,3830.5826461694455,62131.20195900556,46808.87137432778,46925.33507641193,46449.79,10.746127223241452,0.3914651480794337,0.0505475640761355,0.329166667,0.220833333
114,2021-05-16,43825.0,49808.28,46771.01,30655.33064729,43580.5,48948.90714285715,53971.317619047615,53073.37475977769,50572.44422469068,-2500.9305350870127,4509.1724464828585,62989.66251201333,44952.9727260819,44695.44502547064,43579.5,10.68234213527997,0.3188803854875283,0.1355873015873016,0.256481481,0.062384259
115,2021-05-17,42101.0,46646.15,46450.78,43660.22208427,42857.15,46963.758571428574,53389.77142857143,52316.59582557183,49385.4758822693,-2931.119943302525,5108.1751212242125,63606.12167101985,43173.421186123,43469.91500849021,42856.15,10.665604437648009,0.3124671817380151,0.1272709235209235,0.420124717,0.152210884
116,2021-05-18,42300.0,45851.0,43571.89,28210.30024018,36731.75,45139.898571428566,52524.90095238095,51162.13236979223,47438.74882323484,-3723.3835465573866,6250.551678430485,65026.00430924192,40023.79759551998,38977.80500283007,36730.75,10.51136955788104,0.2887210359085359,0.1078761169386169,0.482142857,-0.003690476
117,2021-05-19,30000.0,43591.7,42865.05,109537.24233282,40623.33,43844.64428571429,51907.91666666666,50381.46128823901,46390.22285032748,-3991.238437911532,6759.911319846171,65427.739306359006,38388.09402697432,40074.82166761003,40622.33,10.61207319439526,0.3602151310546833,0.1187623301242704,0.574699495,0.185234848
118,2021-05-20,35000.0,42605.0,36735.44,51445.79735691,37340.77,42051.4,50933.72619047619,49415.46232472569,44997.99933477789,-4417.462989947802,7319.486461819286,65572.69911411476,36294.75326683762,38252.12055587001,37339.77,10.527814257462389,0.4056792894116838,0.1021830731865943,0.282993197,0.056845238
119,2021-05-21,33501.54,42275.99,40623.24,55961.90006046,37476.83,40723.01714285714,49963.13333333334,48531.10068392,43840.89636011609,-4690.204323803911,7696.880343446581,65356.8940202265,34569.37264644018,37735.26018529,37475.83,10.531451470824264,0.3084927908113392,0.0551082396546106,0.284388528,0.296239177
120,2021-05-22,35257.52,38889.76,37333.09,29239.02738254,34758.67,39052.71428571428,48921.87,47510.90086648886,42443.630766169736,-5067.270100319125,8212.378149762771,65346.626299525546,32497.11370047446,35750.86672843,34757.67,10.45615554606245,0.3557287157287157,0.1504847081930415,0.503154762,0.209895833
121,2021-05-23,31111.0,38319.36,37476.84,53433.30296532,38878.56,38381.008571428574,48048.81428571428,46871.45673797114,41895.158340577815,-4976.298397393322,8261.313641986162,64571.441569686605,31526.18700174196,37835.99557614333,38877.56,10.568172499403412,0.4196743937066517,0.1299861518409905,0.451041667,0.193055556
122,2021-05-24,34407.17,39966.87,34758.88,44419.45827713,38361.81,37738.81714285714,47340.23761904762,46241.10206416369,41351.56628815829,-4889.535776005403,8430.041720399728,64200.32105984708,30480.154178248165,38186.538525381104,38360.81,10.554791644520009,0.228332984220081,0.0577902585765488,0.349612218,0.003710088
123,2021-05-25,36481.26,39878.51,38874.53,26107.55687287,39293.23,38104.74285714286,46472.50142857143,45726.436958259386,41034.89916689186,-4691.537791367526,8266.54184225809,63005.58511308761,29939.41774405525,38924.33284179371,39292.23,10.578782068386506,0.3497098297792742,0.1240894393672171,0.520292153,-0.042838516
124,2021-05-26,37837.36,40900.0,38361.81,25107.68631485,38556.88,37809.53571428572,45620.892857142855,45195.35110160064,40653.66544889698,-4541.685652703658,8107.950349977011,61836.79355709688,29404.992157188837,38679.364280597896,38555.88,10.559863896542964,0.3257021212818314,0.0978915274205129,0.380431548,0.021498326
125,2021-05-27,37191.99,40440.95,39293.23,19390.89447264,35680.47,37572.34999999999,44587.56333333333,44490.53579998147,39888.55845673943,-4601.977343242048,7914.797038078375,60417.157409490086,28757.96925717658,36680.10142686597,35679.47,10.48233073232353,0.3966450216450217,0.089573112073112,0.426374192,0.170282187
126,2021-05-28,34688.0,38900.0,38556.88,36231.72333985,34627.82,37165.34857142857,43428.98095238096,43759.95533901325,39079.21407876201,-4680.741260251241,7474.547703727625,58378.07635983621,28479.88554492571,35311.91380895532,34626.82,10.45238380528514,0.3527417794970986,-0.0043187191059531,0.325269561,0.001528179
127,2021-05-29,33650.86,37325.0,35680.48,27999.15073256,35669.44,37295.45857142857,42350.73666666666,43160.651131147184,38554.63345125056,-4606.01767989662,6825.143569281468,56001.0238052296,28700.44952810373,35550.26460298511,35668.44,10.48202154316612,0.3497509578544061,0.1081342364532019,0.297420635,-0.05218254
128,2021-05-30,33333.0,36500.0,34627.81,16038.94658082,37279.31,37066.99428571429,41465.636666666665,42724.99167209494,38358.42984336282,-4366.56182873212,6157.297278019323,53780.23122270531,29151.04211062802,36702.96153432837,37278.31,10.526166935153949,0.3723683862433862,0.0529457671957671,0.370462963,0.078101852
129,2021-05-31,34183.0,37534.09,35669.44,19527.11600162,36685.0,36827.45,40510.008571428574,42277.58054502838,38100.97909822671,-4176.601446801673,5139.132559258777,50788.27368994613,30231.743452911018,36690.98717810946,36684.0,10.510095971678837,0.3068917193917194,0.0700583213083213,0.414280045,0.089518141
130,2021-06-01,35669.14,37918.97,37276.23,15713.10281689,37577.91,36582.404285714285,39942.34857142857,41929.4536766685,38020.50692926786,-3908.946747400638,4739.4411266407415,49421.23082471005,30463.46631814709,37282.26905936983,37576.91,10.534145044999285,0.2509408602150537,0.1432123655913978,0.318541667,-0.009791667
131,2021-06-02,35920.0,38237.37,36684.99,13952.35891376,39248.55,36681.21428571428,39445.13142857143,41730.866568923695,38209.43663245919,-3521.429936464505,4180.411611415034,47805.9546514015,31084.308205741363,38593.12301978995,39247.55,10.577644300880156,0.3363303999241498,0.0857900432900432,0.412554113,0.150635758
132,2021-06-03,37184.88,39489.82,37581.83,14325.7560692,36856.52,36849.22142857143,38824.32380952381,41369.80108199205,38001.2956120792,-3368.5054699128523,3456.5611666648583,45737.44614285353,31911.20147619409,37435.387673263314,36855.52,10.514760682871296,0.3218209224023177,0.0785940803382663,0.327738095,0.086486291
133,2021-06-04,35593.22,39291.24,39248.54,17917.63251152,35539.49,36979.46,38289.27523809524,40937.923110205295,37622.55628714139,-3315.3668230639014,3004.274095758732,44297.8234296127,32280.727046577773,36171.45589108777,35538.49,10.47837161346782,0.2816208380097269,0.0894305488749933,0.360655779,0.119499559
134,2021-06-05,34832.17,37921.35,36856.53,13654.69033381,35800.48,36998.18,37782.11761904762,40557.36925836008,37342.23685834882,-3215.132400011258,2394.740586322408,42571.59879169244,32992.6364464028,35924.13863036259,35799.48,10.485688647143636,0.262252398989899,0.0847261363636363,0.389191468,0.177884425
135,2021-06-06,35258.0,36477.86,35539.97,8184.50324318,33575.91,36469.12285714286,37305.70857142857,40040.22096940496,36762.8019570616,-3277.419012343358,2167.951990020441,41641.61255146945,32969.80459138769,34358.652876787535,33574.91,10.421534340821948,0.2794729344729345,0.0791712454212454,0.36724537,-0.012760417
136,2021-06-07,33333.0,36812.39,35800.48,18997.71626987,33402.13,36000.14142857143,36855.46952380952,39548.50774634664,36245.77550212695,-3302.7322442196964,1925.6521122610611,40706.773748331645,33004.1652992874,33720.97095892918,33401.13,10.41634501072782,0.3128459434429583,0.1033121729017251,0.180934343,0.086590909
137,2021-06-08,31004.95,34069.0,33567.26,34937.55754915,37403.86,35975.27714285714,36887.47476190476,39389.644118421,36423.94234795418,-2965.701770466818,1929.0753705122352,40745.62550292924,33029.32402088029,36176.230319643066,37402.86,10.529502451067131,0.3222773912595341,0.162543811842919,0.508206612,0.054410468
138,2021-06-09,32408.53,37573.99,33402.13,26040.89793254,36694.05,35610.34857142857,36700.36619047619,39189.96951186261,36465.49737134596,-2724.472140516649,1728.7601411605615,40157.88647279731,33242.84590815507,36521.44343988103,36693.05,10.510342642812272,0.3065407078301815,0.1123656584643426,0.350063131,-0.059217172
139,2021-06-10,35800.0,38425.67,37404.75,19853.81418911,37338.44,35679.194285714286,36700.25523809524,39052.81856190975,36599.79623729307,-2453.022324616679,1728.7170590055837,40157.689356106406,33242.821120084074,37066.10781329368,37337.44,10.527751855559565,0.2992885664682539,0.1000650421626984,0.340569431,0.093725164
140,2021-06-11,35944.0,37695.0,36694.91,14142.19349961,35557.33,35681.74285714286,36608.85047619048,38793.89240690529,36439.41681617073,-2354.4755907345607,1736.3325099258734,40081.51549604222,33136.18545633873,36060.25593776456,35556.33,10.47887347845248,0.2983293646857476,0.087963124346103,0.380925926,0.11970202
141,2021-06-12,34635.47,37448.0,37340.08,14516.54556279,39015.24,36140.99428571429,36811.54428571429,38810.28858802174,36835.697305991314,-1974.5912820304293,1757.8648135953006,40327.273912904886,33295.81465852368,38030.24531258818,39014.24,10.57168198667383,0.35757560453015,0.0656656828020464,0.565691964,0.271827877
142,2021-06-13,34780.57,39396.0,35557.32,15748.96203951,40539.47,37135.78857142857,36890.635238095245,38938.37655651531,37405.50848968581,-1532.8680668294985,1888.058358101497,40666.75195429824,33114.51852189225,39703.061770862725,40538.47,10.610006678790594,0.3268501879257693,0.0566000536930769,0.633852953,0.233884518
143,2021-06-14,38744.83,41076.03,39015.24,21916.84415956,40162.37,38101.537142857145,36976.37619047619,39029.04303670678,37829.64102973468,-1199.402006972101,1996.005995919225,40968.38818231464,32984.36419863774,40009.26725695424,40161.37,10.600660867329571,0.3156285017664327,0.0887812982037119,0.298087302,0.070242063
144,2021-06-15,39510.98,41322.55,40537.93,17020.70299457,38351.0,38236.84285714286,36931.508095238096,38978.81747311683,37909.85010208328,-1068.9673710335555,1951.4136118790716,40834.33531899624,33028.680871479955,38903.75575231808,38350.0,10.554509806795402,0.3025592560803828,0.1009953856784842,0.393971643,0.18226707
145,2021-06-16,38105.0,40499.0,40158.06,17238.57541183,38095.17,38437.00285714286,36909.5219047619,38913.361919553965,37938.36085560895,-975.001063945012,1934.7147806374255,40778.95146603676,33040.09234348705,38364.69858410602,38094.17,10.547816531033584,0.3474459500194794,0.0780165196096568,0.333604445,0.014205643
146,2021-06-17,37365.63,39554.98,38351.0,15970.35031651,35841.81,38223.19857142858,36917.204761904766,38685.83895912636,37615.8145701304,-1070.0243889959602,1929.9044823920487,40777.01372668886,33057.39579712067,36682.77286136867,35840.81,10.486842467279908,0.3422111992945326,0.1037203273224042,0.720833333,0.030092593
147,2021-06-18,35153.16,38216.22,38103.94,23472.37724375,35484.79,38212.83571428571,36958.01285714286,38448.723646279774,37287.964636263976,-1160.7590100157977,1887.6729638875909,40733.35878491804,33182.666929367675,35884.11762045623,35483.79,10.476831251462668,0.2909480355503083,0.0982687262232716,0.375,-0.02
148,2021-06-19,34833.26,36457.18,35840.96,16801.08670642,35585.78,37722.91285714286,36954.02904761905,38236.65327027208,37026.090076838605,-1210.5631934334742,1890.6143722662696,40735.25779215159,33172.80030308651,35685.22587348541,35584.78,10.479673297334044,0.2760480568813902,0.0756310972977639,0.257638889,0.045138889
149,2021-06-20,33347.05,36139.73,35484.8,19400.07454207,31609.82,36447.24857142857,36684.05333333333,37745.77571094732,36192.817757324585,-1552.957953622732,2218.249220970011,41120.55177527335,32247.55489139331,32968.28862449514,31608.82,10.36119147455401,0.3243937389770723,0.0909760802469135,0.173737374,0.023232323
150,2021-06-21,31259.0,35741.54,35585.79,41304.39903519,32538.37,35358.10571428571,36486.59476190476,37360.04121185884,35630.59502542827,-1729.4461864305704,2395.626159219529,41277.84708034382,31695.3424434657,32681.67620816505,32537.37,10.390144553904904,0.3259609129847225,0.1152832892416225,0.326483586,0.042129104
151,2021-06-22,28800.0,33352.0,31609.82,48409.17333487,33688.35,34692.01285714286,36301.37761904762,37088.06360016004,35331.78809843921,-1756.2755017208256,2456.616428171025,41214.61047538967,31388.14476270557,33352.79206938835,33687.35,10.424877674951272,0.2940253496503496,0.0865091158841158,0.299147727,0.203251263
152,2021-06-23,31708.03,34881.02,32538.9,23124.81248294,34654.58,34200.5,36082.61714285714,36907.80525813612,35227.60223714084,-1680.203020995279,2384.537940497517,40851.693023852175,31313.541261862105,34220.650689796115,34653.58,10.453156318184336,0.3229529671717172,0.0727868529040404,0.291011905,0.075357143
153,2021-06-24,32300.0,35295.67,33688.51,16868.94084747,31594.63,33593.759999999995,35832.05095238095,36514.236118924455,34668.68343142673,-1845.5526874977224,2568.51197216983,40969.07489672062,30695.02700804129,32469.97022993204,31593.63,10.360710796976084,0.3039764009139009,0.1262801226551226,0.505515873,0.187718254
154,2021-06-25,31300.0,35500.0,34654.87,26505.19266978,32275.19,33135.24571428571,35676.608095238094,36200.232258304015,34300.45367274562,-1899.7785855583932,2683.312605984792,41043.23330720768,30309.98288326851,32340.11674331068,32274.19,10.382023118575743,0.3307137703566275,0.1241591939806225,0.279108947,0.069837662
155,2021-06-26,30173.49,32711.68,31594.62,18299.38702942,34709.23,33010.02428571429,35624.64380952381,36089.78750184593,34363.34233847708,-1726.4451633688514,2691.3481838319367,41007.34017718768,30241.94744185994,33919.52558110356,34708.23,10.454732113605726,0.4057080023151451,0.1037024582560296,0.21875,0.0
156,2021-06-27,32002.21,34749.0,32267.59,14428.92978925,34493.22,33421.938571428575,35668.32523809523,35971.52309895078,34383.32351717292,-1588.199581777866,2663.73648410966,40995.79820631456,30340.85226987591,34301.98852703452,34492.22,10.448489070342491,0.2776394901394901,0.0679743867243867,0.18237013,0.022010281
157,2021-06-28,33864.99,35301.43,34708.53,14920.2647883,35904.28,33902.78285714286,35787.475238095234,35966.54212306203,34617.31682222327,-1349.225300838756,2612.7738493365428,41013.02293676832,30561.927539422148,35370.18284234484,35903.28,10.48858393520536,0.3182064803882986,0.0761259346713892,0.410714286,0.144642857
158,2021-06-29,34233.35,36675.0,34493.22,17917.59826258,35060.0,34098.73285714286,35675.862857142856,35899.39078483127,34685.42192649662,-1213.9688583346433,2590.238024620929,40856.33890638471,30495.386807901,35163.39428078161,35059.0,10.46478763553565,0.2362027089072543,0.0889373278236914,0.416599026,0.0936057
159,2021-06-30,34033.0,36094.42,35906.17,16700.72309396,33516.11,33936.09428571428,35524.532380952376,35722.851297390574,34505.52778395866,-1217.3235134319111,2620.434779348601,40765.40193964958,30283.662822255174,34065.20476026054,33515.11,10.41975166089916,0.3464466627899463,0.1314184219594667,0.319289969,0.160911195
160,2021-07-01,32703.48,35066.54,35060.0,13210.9509733,33805.02,34251.86428571429,35356.27428571429,35580.789593105896,34397.75735565732,-1183.0322374485768,2611.565661775789,40579.405609265865,30133.14296216271,33891.74825342018,33804.02,10.428335009310157,0.3394033419299376,0.034973303513862,0.455567694,0.126565826
161,2021-07-02,32704.73,33972.06,33510.93,11765.65389836,34682.16,34595.717142857146,35314.59952380953,35514.22438309126,34441.51160863312,-1072.7127744581448,2615.1772242422617,40544.95397229405,30084.245075325005,34418.68941780672,34681.16,10.45395187900867,0.2220663616686344,0.0324961260330578,0.315359949,0.044461104
162,2021-07-03,33320.0,34953.07,33805.01,6197.80112922,35284.05,34677.834285714285,35136.92380952381,35497.174415751244,34571.13289961264,-926.0415161386044,2474.1290363975486,40085.18188231891,30188.66573672871,34995.59647260224,35283.05,10.4711579576312,0.2865853475228475,0.1321999759499759,0.353192593,0.030733333
163,2021-07-04,34390.53,35951.0,34685.03,6224.03057033,33697.78,34564.2,34811.12904761905,35363.885846143035,34436.77091505684,-927.1149310861948,2157.323950807979,39125.776949235005,30496.48114600309,34130.38549086742,33696.78,10.425157562813936,0.3815250190985485,0.1531560351413292,0.269318182,0.142045455
164,2021-07-05,33156.86,35290.82,35284.06,9607.60619891,34225.73,34324.40714285714,34528.4319047619,35279.577950420025,34404.30308197117,-875.2748684488542,1776.366709366872,38081.16532349565,30975.698486028155,34193.9484969558,34224.73,10.44070376115548,0.3598030800617007,0.1067348360451808,0.372707231,0.003968254
165,2021-07-06,33300.0,35100.0,33697.78,10313.01368118,33878.56,34155.63,34315.45857142857,35175.7987799886,34323.41953089868,-852.3792490899141,1548.6666832774436,37412.79193798346,31218.12520487369,33983.689498985266,33877.56,10.430508127282303,0.2125267890545668,0.0395608198385976,0.505714286,0.252380952
166,2021-07-07,33770.01,35077.46,34225.72,9404.8979867,32875.95,34064.17857142857,34066.92428571429,35005.43951535392,34100.73191076042,-904.7076045935028,1312.558212940064,36692.04071159442,31441.80785983416,33245.19649966175,32874.95,10.400466248566362,0.2869362800941748,0.0961990202779676,0.353333333,-0.112222222
167,2021-07-08,32111.0,33934.62,33879.5,14147.3525248,33824.26,34066.927142857145,33970.85047619048,34917.94469090686,34058.19777064343,-859.7469202634238,1248.419284325367,36467.68904484121,31474.01190753974,33631.23883322059,33823.26,10.428904010474158,0.2689669011544012,0.0953189333814334,0.282777778,0.008968254
168,2021-07-09,32255.24,34100.0,32875.95,8320.90649257,33515.35,33900.24,33877.067619047615,34814.04873781464,33974.68272900598,-839.3660088086617,1202.118594012149,36281.30480707192,31472.83043102332,33553.979611073526,33514.35,10.419728984302926,0.354411068639792,0.145379453092219,0.311210317,0.097056878
169,2021-07-10,33027.83,34267.14,33824.25,4906.24582215,34259.23,33753.83714285715,33813.89857142857,34772.9510351961,34018.45923223583,-754.4918029602704,1141.147130432161,36096.192832292894,31531.604310564253,34024.146537024506,34258.23,10.441682106795684,0.2692625995403773,0.0916382742771631,0.220579545,-0.031488636
170,2021-07-11,33333.33,34607.37,33515.35,7023.06500489,33091.1,33667.16857142857,33884.43571428572,34648.36942556787,33875.78858112262,-772.5808444452487,1039.334537882973,35963.104790051664,31805.766638519774,33402.1155123415,33090.1,10.406989422972137,0.2315022343248149,0.0641242494065074,0.246141975,0.006448413
171,2021-07-12,32665.0,34670.0,34259.22,10145.24046995,32734.14,33454.084285714285,33893.75809523809,34506.57459906612,33700.15033787298,-806.4242611931404,1027.4674669627695,35948.69302916363,31838.82316131255,32956.79850411383,32733.14,10.39614329934336,0.2690305435305435,0.0649928348525909,0.293857624,-0.095064935
172,2021-07-13,32201.12,33337.61,33077.43,9478.04218884,32816.39,33302.345714285715,33852.236190476186,34381.375695534,33564.187208969444,-817.1884865645552,1053.47311309566,35959.18241666751,31745.289964284864,32863.19283470461,32815.39,10.398652891645977,0.3667716805500896,0.1191475769600769,0.268865741,-0.004166667
173,2021-07-14,31600.0,33125.55,32734.14,10355.3186961,31868.68,33158.45,33719.57428571429,34195.25002741977,33303.33994605106,-891.9100813687037,1120.6531303647937,35960.88054644388,31478.268024984704,32200.18427823487,31867.68,10.36934760902898,0.2887872775372775,0.087507215007215,0.379469697,0.014924242
174,2021-07-15,31064.77,33187.6,32815.75,11273.61174025,31388.06,32810.42142857143,33709.73761904762,33987.30996224849,33008.68149281244,-978.6284694360512,1140.9602854349246,35991.65818991747,31427.81704817777,31658.768092744955,31387.06,10.354150985048188,0.3270353775853775,0.0891801707551707,0.35,-0.025
175,2021-07-16,31025.42,32259.16,31872.49,10006.47793721,31533.91,32527.358571428573,33674.43857142857,33805.57658061654,32781.79357084129,-1023.7830097752448,1197.6213912850562,36069.68135399868,31279.19578885845,31575.52936424832,31532.91,10.3587870413346,0.2187867604617604,0.0702981782106782,0.276157407,0.07037037
176,2021-07-17,31179.01,31949.99,31389.57,5695.57411588,31788.25,32174.36142857143,33535.34428571429,33656.14494315117,32628.940713788787,-1027.2042293623854,1240.2935607534246,36015.931407221135,31054.75716420744,31717.343121416103,31787.25,10.366820544972748,0.331547619047619,0.0649727182539682,0.144444444,-0.177777778
177,2021-07-18,31125.6,32450.0,31533.9,5006.4831051,30842.03,31853.065714285716,33361.4780952381,33447.69193415288,32354.031373205893,-1093.6605609469843,1350.3362506897615,36062.15059661762,30660.80559385857,31133.80104047204,30841.03,10.336601225303736,0.2695103686635944,0.0988748079877112,0.373065476,0.172589286
178,2021-07-19,30429.99,31887.82,31786.37,11027.00528966,29796.16,31433.35428571429,33070.61523809524,33177.208026809574,31960.512700404983,-1216.6953264045878,1430.6849086528034,35931.985055400844,30209.245420789637,30242.04034682401,29795.16,10.302101243195189,0.2962770562770562,0.1212230861244019,0.639040404,0.110845058
179,2021-07-20,29301.56,31052.65,30842.04,18114.15286104,32135.19,31336.040000000005,32931.33857142857,33100.02149035407,31987.38613111191,-1112.6353592421583,1368.3420079547166,35668.022587338004,30194.654555519137,31504.140115608006,32134.19,10.3776758513262,0.3480081300813007,0.0825887797839017,0.264758523,-0.012088068
180,2021-07-21,29501.02,32825.0,29796.15,15598.47830878,32287.74,31395.905714285716,32872.84476190476,33039.85247955533,32033.594418633154,-1006.2580609221768,1368.349488824722,35609.5437395542,30136.145784255317,32026.540038536,32286.74,10.38241189860596,0.3218972935133649,0.0903107563732563,0.33125,0.184011995
181,2021-07-22,31729.68,32611.84,32152.68,7704.6404628,33647.26,31718.64857142857,32865.33238095238,33084.845637189545,32281.850661920365,-802.9949752691791,1363.3999707458322,35592.13232244404,30138.53243946072,33107.020012845336,33646.26,10.42365718476515,0.3244333642547928,0.0221668856936714,0.390584015,-0.030402838
