,Date,tweet
22,2021-05-30 15:56:58+00:00,"The Greens want to renounce to Russian gas and also support military operations against #Russia on the Eastern Front.
It didn't end well for #Germany the last time they tried something similar, hopefully many Germans will remember about it. https://t.co/NwwXOSE0h8"
23,2021-05-30 15:30:00+00:00,"Next week at the #UNSC, @EstoniaUN assumes the presidency of the Council. 
Meetings are planned on: #Syria chemical weapons, and #Yemen + Arria-formula meetings on #Ukraine and peace and security in #Sahel. 
For more info follow us @SCRtweets https://t.co/eNi2U7Qe7k"
24,2021-05-30 10:33:00+00:00,"Friendly visit of the delegation from #Germany🇩🇪 on the🇷🇺peninsula within the framework of #PeopleDiplomacy project ""Peaceful🕊 #Crimea🇷🇺 with our own eyes"" has successfully ended! It was a real pleasure, we are impatiently looking forward to see you❤again🇷🇺🤝🇩🇪!
#Russia https://t.co/eG4gyoKj5l"
25,2021-05-29 22:48:36+00:00,"So, I did another thing? (a thread) 
#eurovision #go_a #blindchannel #gjonstears #maneskin #damiano #victoria #thomas #ethan #katerynapavlenko #ukraine #italy #finland #switzerland #ESC #esc2021 https://t.co/O9KHbID7CM"
26,2021-05-29 20:11:38+00:00,"#Russia's state TV is commiserating with the insurrectionists, calling their prosecutions ""a witch-hunt."" Imagine what would have happened to the group of people that breached the Kremlin, smeared their feces everywhere &amp; tried to hang Mishustin. I doubt they'd even be alive now. https://t.co/TlYQzi6uLn"
27,2021-05-29 17:01:59+00:00,"Panelists on #Russia's state TV bemoan the lack of pro-Russian Congressmen/Senators: ""Now that Tulsi Gabbard is gone, all we have left is Rand Paul."" https://t.co/7AMKWNtJxP"
28,2021-05-29 15:39:24+00:00,"Meanwhile, Steven Seagal joined 'A Just Russia' party in #Russia, which merged with another party led by notorious war criminal Zakhar Prilepin (pictured here with Seagal). https://t.co/djgiwGS5jM"
29,2021-05-29 13:25:14+00:00,"Efforts by the #US to drive a wedge between #EU and #China / #Russia are not just an effort to isolate Russia and China, but also an attempt by the US to make the #EuropeanUnion more dependent on the US - Sadly, a weak EU is falling for it... https://t.co/j7dXGW6J9l"
30,2021-05-29 12:27:07+00:00,#Libya- the pair of SU-24 in al-Khadim Airbase (delivered by #Russia) appear in an #LNA 106 bde. video https://t.co/AX22390yGD
31,2021-05-29 10:56:00+00:00,"FROM RUSIA WITH OIL: American imports of Russian crude and refined products continue to climb, reaching almost 750,000 b/d in March, according to @EIA data (to put it in context, the US imported 110% more oil from Russia in March than from Saudi Arabia). 🇷🇺⛽🛢️🇺🇸 #OOTT #Russia https://t.co/siJ2mdvcPa"
32,2021-05-29 09:19:59+00:00,#Belarus There shouldn't be questions as to whether #Russia knew about #Lukashenko's plans to force down the @Ryanair plane. Belarus and Russia have a joint air defense and external border control system. The armed forces share intelligence. It is in the Union State agreement https://t.co/sbj1p27FYk
33,2021-05-28 17:28:02+00:00,"Every single one of these @SenateGOP – who kowtowed to #Russia on our Independence Day – voted AGAINST the #January6thCommission.

Those #traitors should NOT hold elected office.🤬

#January6thCommissionNow #SeditiousGOP https://t.co/10U8M4ai92"
34,2021-05-28 13:51:25+00:00,"If we don’t stand up to #Russia🇷🇺, they will keep attacking our democracy. https://t.co/61cDAfZIVh"
35,2021-05-28 12:12:38+00:00,"#HunterBiden's still a gaudy sideshow, but why isn't his laptop being given more scrutiny by Big Media? If computer shows inappropriate business dealings with #Ukraine or #China then regardless of popularity of @JoeBiden we should know what his son did or didn't do in his name."
36,2021-05-28 11:02:47+00:00,"New #sanctions aren’t enough. The US and our allies must act boldly to put a stop to the continued cyberwarfare being waged by #Russia, #China, and other adversaries. Far past time to put our offensive cyber capabilities to work.😎 https://t.co/j00oG1EFga"
37,2021-05-28 05:10:00+00:00,"#Russia is increasingly cracking down on tech giants, asking them to fall in line with Kremlin’s guidelines or deal with harsh restrictions in the country. 

@Twitter, @Facebook and @Google have been fined for failing to delete banned content. 

@SaroyaHem tells you more https://t.co/iN1EYUC8rl"
38,2021-05-28 00:11:51+00:00,#Armenia 🇦🇲 needs to start looking towards west... Obviously #Russia 🇷🇺 has failed to guarantee Armenia’s security. https://t.co/QsJqL4jmcs
39,2021-05-27 17:43:58+00:00,"The United Nations Human Rights Council just voted against Israel again.

These are nations voting:  

#China, #Cuba, #Libya, #Pakistan, #Russia #Somalia, #Indonesia, #Venezuela  

That's right - these all sit on the *Human Rights* @un_hrc body.

No - you couldn't make it up"
40,2021-05-27 14:07:51+00:00,#BREAKING #Russia did not let Austrian Airlines fly to Moscow without flying over Belarus: airline
41,2021-05-27 13:08:05+00:00,"THREAD
What's #NATO strategy re. #Armenia? First they promoted a sort of colour revolution in the country that brought to power a bunch of ""inexperienced politicians"" who afterwards realized that their country relies on #Russia heavily."
42,2021-05-27 12:45:21+00:00,"#Russia does not issue an entry permit to those flights that avoid the Belarusian airspace. It happened to Austrian Airlines that decided to re-route and not flight over #Belarus. Previously, permission was not issued to Air France for a flight from #Paris to #Moscow. https://t.co/VdIEANYgPD"
43,2021-05-27 11:57:18+00:00,"Western propaganda claims ""Neo-Nazis have no real power in #Ukraine, it's just Russian propaganda"".
If this were true the Azov Battalion would have been disbanded instead of being included in the ranks of the National Guard, thus becoming a legitimate military unit."
44,2021-05-27 11:43:16+00:00,"Several pictures unquestionably prove that #Protasevich was indeed ""embedded"" with the far-right and neo-Nazi linked Azov Battalion while they fought fierce battles against pro-#Russia separatists in #Donbass. 
https://t.co/qHuE84dp0o"
45,2021-05-26 23:14:55+00:00,"Probably the #ugliest #submarine to go to sea the whiskey long bin would likely win first prize if it were a #Competition 

This boat defiantly fell out the ugly tree and hit every branch on the way down 

#Russia #Russian #History #ColdWar https://t.co/UsHfKkj4Vm"
46,2021-05-26 21:36:40+00:00,"🇷🇺 #SaintPetersburg turns 3⃣1⃣8⃣! #Russia's former capital that withstood even the Nazi siege!

It is one of the most beautiful place on Earth - a posh museum-city hosting @state_hermitage, @rus_museum et al! A @UNESCO World Heritage Site &amp; a #MustSee travel destination. https://t.co/LundxYZd6I"
47,2021-05-26 21:35:19+00:00,I think it’s obvious that Biden is compromised by the CCP. I’m pretty sure I know how as well. It doesn’t take a rocket scientist to figure it out #ukraine #hunter #AF2
48,2021-05-26 20:29:16+00:00,"Imagine sitting in this place during the day (in between #Russia and #Canada in Artic) when the moon appears in this big size for 30 seconds and after blocking the sun for 5 seconds, disappears.
Glory to God for his creation.👌 #Moonshot #supermoon #Eclipse2021 https://t.co/Rld1jYJD4w"
49,2021-05-26 16:30:21+00:00,"Belarusian regime-change activist Roman #Protasevich, whose arrest on a grounded plane caused a global scandal, joined #Ukraine’s neo-Nazi Azov Battalion and was cultivated by the #US government’s media apparatus.
https://t.co/dCkU0M2isy"
50,2021-05-26 14:55:01+00:00,"President Biden defended his administration’s decision to lift #Sanctions on the #NordStream2  pipeline which would carry #NaturalGas from #Russia to #Germany, saying it would be “counterproductive in terms of our European relations.” https://t.co/nyU8t0dP0i"
51,2021-05-26 13:07:28+00:00,"This Is Huge!!! Russia Moves NUCLEAR Capable Bombers Into Syria!!!

https://t.co/8AYrq0m73I

#EndTimes #BibleProphecy #Rapture #JesusIsComing #Israel #Russia #Iran #Turkey"
52,2021-05-26 12:13:35+00:00,"US Ambassador Taylor claimed that #Russia meddled in #Ukraine elections which is a bit rich, given that #US Ass Sec of State Victoria Nuland's famous phone call boasted that US spent $5 Billion bringing about Regime Change in 2014 - Destabilising the region + pauperising Ukraine. https://t.co/qywCopXAKC"
53,2021-05-26 12:06:00+00:00,26 May 1896: Tsar Nicholas II is #coronated as the last Tsar of #Russia. He was forced to abdicate on 15 March 1917 as the Russian revolution was beginning. #history #HistoryMatters #OTD #ad https://t.co/T587H4v2iX https://t.co/I71gWrJWCg
54,2021-05-26 12:03:52+00:00,"In 2016 #Ukraine Forced a Belarusian Airliner to Land to Nab an Armenian Journalist Critical of the Maidan. 
The Empire did not find it ""shocking"" or even worthy of mention. 
https://t.co/3qjnpRvcCV"
55,2021-05-26 11:59:30+00:00,"Energy transition in #Russia?

Russia to Increase #oil and #gas output

Over the next 15 years, Russia is to maximize the extraction and monetization of hydrocarbons before the world completely transitions to zero- and low-emission sources 
https://t.co/9pWoMrdzxk https://t.co/oCgxESO36U"
56,2021-05-26 10:33:07+00:00,"Yesterday we had a hearing of @EP_Defence with the #Czech defence minister. The topic: ""malign role of #Russia"" in the explosion in 🇨🇿 in 2014 in which two people lost their lives. But no evidence was presented and the minister wouldn't answer our questions. Not good enough. https://t.co/bLO1UWn7dd"
57,2021-05-26 09:41:00+00:00,"FM #Lavrov: #Ukraine carefully camouflages its destructive line at talks which runs contrary to aspirations for restoring peace in #Donbass. Kiev deliberately distorts the outcome of talks and actual approaches of participants, both within #ContactGroup and in #NormandyFormat. https://t.co/Dh7N0W1HlL"
58,2021-05-26 09:24:29+00:00,"#Russia opinion #poll: 78.6% of Russian businessmen fear arbitrary persecution and arrest.

This is all you want to know about the state of #business environment in Russia.

https://t.co/NIQqMulOje"
59,2021-05-26 07:53:20+00:00,#Lukashenko comes back to his usual rhetoric. He blames the West and collective enemy. He says that #Russia will be the next - he repeats the same narrative regarding protests in Belarus last year. He says “it’s a modern hybrid war” https://t.co/PgvjJ0oRPB
60,2021-05-26 05:08:03+00:00,"According to Putin, „all commanders of the combined-arms, Air Force and Air Defence units and over 85% of commanders of large units and regiments have received battlefield experience in Syria"". #Russia #defence https://t.co/1pkhIdquLr"
61,2021-05-26 04:52:20+00:00,"#MiddleEast

-Huge shift of balance of power
-#Russia says it can operate #nuclear capable #bombers from #Syrian air base Latakia
-Deploys 3 Tu-22M3 planes 1st time since #ColdWar ended
-Tu-22M3 is supersonic long-range bomber with range exceeding 5000km 
https://t.co/HBKXnjxbsQ https://t.co/16PXq5HFxg"
62,2021-05-25 21:41:40+00:00,"idk but they all looked like freaking posh siblings with some dark secret and ofc i had to draw them 
#Eurovision #Go_A #DamianoDavid #BarbaraPravi #GjonsTears #Ukraine #Italy #France #Switzerland https://t.co/QpzWdt3MKD"
63,2021-05-25 21:05:27+00:00,"With this, @AaronJMate has entered @VanessaBeeley territory --- nothing more than an embedded propagandist, doing photo ops to push disinformation for #Assad regime and #Russia 

#Syria #WarCrimesDenial #Douma #ChemicalAttacks https://t.co/Erfvd5UPmC"
64,2021-05-25 20:55:01+00:00,"President Biden and #Russia's President #VladimirPutin will meet in #Geneva next month, the @WhiteHouse confirmed.

The leaders will “seek to restore predictability and stability to the U.S.-Russia relationship,” said @PressSec Jen Psaki. https://t.co/M1xkMNpFb6"
65,2021-05-25 18:47:57+00:00,"The West destroyed #Ukraine by using it to wage war against #Russia, it wants to do the same with #Belarus, but very few Belarusians are eager to go to war with Moscow on behalf of #NATO imperialists, this is why the colour revolution failed and #Lukashenko is still in power."
66,2021-05-25 17:55:23+00:00,"Like many World Leaders, Lukashenko is a nasty piece of work but that doesn't detract from our criticism of #US #NATO #EU interference in #Belarus which is only of interest to them because it's on #Russia Border. All Sanctions are illegal under UN Charter unless approved by #UN.. https://t.co/PxEtVVrQ6I"
67,2021-05-25 16:20:41+00:00,"The most useless meeting in the history of meetings.
It's totally impossible for Moscow to reach an agreement with a regime that believes #Russia has no national interests and it should cease to exist... https://t.co/0RZPwVioPq"
68,2021-05-25 16:16:05+00:00,"You will be relieved to know that #Russia's state TV figured out who's responsible for what happened to #Ryanair &amp; #Protasevich! No, not Lukashenko. It was the US &amp; our omnipresent intelligence agencies who set everyone up. Sounds like a bad joke, but that's what they're selling. https://t.co/Y17nMDyg3Z"
69,2021-05-25 15:43:19+00:00,"🇷🇺 President Vladimir #Putin and his 🇺🇸 #US counterpart Joe #Biden will meet in #Geneva on June 16.

👉 #Russia has always called for developing constructive cooperation.

❗️ Without a full-scale Russian-US dialogue it would be almost impossible to deal with cross-border threats. https://t.co/XkkhJwJIKH"
70,2021-05-25 15:37:57+00:00,"MFA spox #Zakharova: We call on #Ukraine authorities to focus on fulfilling their international obligations, both to resolve conflict in #Donbass, and to respect human and minority rights &amp; freedoms, and to combat xenophobia and aggressive nationalism. https://t.co/0VIdcygaa7"
71,2021-05-25 15:16:22+00:00,"Welcome change of tone from @EmmanuelMacron
- talks about #Russia's repeated provocations
- EU unity needed
- ""We need to deeply reframe our relationship w/ Russia.""
Not anecdotal: this is after the hijacking of the @Ryanair flight.
Architecture of security &amp; trust is #braindead. https://t.co/DTXSrklTKU"
72,2021-05-25 14:46:33+00:00,"This map shows countries in #Europe, including all 27 in the #EU plus #UK &amp; #Ukraine, which closed their airspace to Belarusian airlines: state-owned @Belavia_by will be heavily hit https://t.co/wWAoYR5FVc"
73,2021-05-25 14:29:11+00:00,"No surprise from the far right leader: she wants France to leave NATO, restore good relations w/ #Russia, lift sanctions, etc.
Don't forget that some of the mainstream politicians are on the same dangerous line: time to pay attention to them as well because they are less noticed. https://t.co/mVXCKiv4Hn"
74,2021-05-25 13:49:48+00:00,"'#For #Russia, #Syria will only be a quagmire..'

'#Russian bases? They're pinpricks in the region..'

- That's what policymakers were saying in 2015-16, and yet:

#Hmeymim now hosts strategic bombers; projects ops into #Africa; trains allies; &amp; repairs allied [RU-made] aircraft. https://t.co/AhvlOjYF2V"
75,2021-05-25 07:26:34+00:00,"We condemn #Russia's illegal, provocative and disruptive activities against the EU and its Member States. 

We will review for June EU-Russia relations in line with the 5 principles and our fundamental values &amp; interests. 

#EUCO https://t.co/2Gs7Aw7NfG"
76,2021-05-25 02:54:15+00:00,Another humanitarian supply confirms continuity and coherence of the #Russia'n support to #India in its fight against unprecedented #COVID19 threat in the context of the high level of bilateral strategic partnership and mutual trust. https://t.co/o5zRs7MFmS
77,2021-05-25 01:02:34+00:00,"Reaction of #EU, #US and #UK to emergency landing of #Ryanair in #Minsk.

Perfect illustration of the Western hysteria against #Belarus and #Russia today. 

#voicesoftheeu 🙃 https://t.co/CXEbBUWQhO"
78,2021-05-24 18:21:56+00:00,"For my Western followers.
As we might be witnessing soon the third attempt after 1812 and 1941 if you are enrolled into your army by your corrupt leaders in order to invade #Russia would you do it?
1 _ Yes, sure
2_ No, I would desert
3_ Civil War at home would be less painful"
79,2021-05-24 17:46:24+00:00,"To ensure the confidentiality of the discussion on #Belarus and on #Russia at #EUCO @eucopresident requested that the debate be conducted without electronic devices. 

Update will follow after the debate. https://t.co/h7SxprmefB"
80,2021-05-24 17:29:05+00:00,#Russia will help the #EU when it becomes democratic. It's highly unlikely though at the moment. https://t.co/EuKkQ9jCDZ
81,2021-05-24 17:04:06+00:00,"Russian Foreign Minister Lavrov complains about US and #NATO military exercises with #Ukraine and their provision of military aid to Kyiv.

Probably wouldn't be happening, Mr. Minister, had #Russia not invaded Ukraine, illegally seized Crimea, and provoked conflict in Donbas. https://t.co/OgiJ1YW2va"
82,2021-05-24 16:04:43+00:00,"The head of RT Margarita Simonyan doubles down, scoffing at press inquiries about the fate of Raman Pratasevich. As her response, she Tweets a poem in Russian, which can be loosely summarized to mean ""He had it coming.""
#Ryanair #Belarus #Russia 
https://t.co/wGONbbzwsy"
83,2021-05-24 15:52:48+00:00,Meanwhile #Belarus and #Russia would have you believe that Hamas is responsible for the #Ryanair incident (by allegedly calling in the bomb threat) and the journalist's kidnapping is just a convenient coincidence. https://t.co/gv5NQlkoRv
84,2021-05-24 14:28:24+00:00,Could you name some things #Russia is famous for? Post them in the comments below and we will use your answers in an article! https://t.co/wN7zWh2Nwo
85,2021-05-24 14:21:34+00:00,"Moscow, #Russia 🍂 🍁 https://t.co/JyRdmyikjf"
86,2021-05-24 13:56:06+00:00,"The #US has its own coalitions, while #Russia and #China do not. And this is a strategic advantage for Washington.
Beijing and Moscow should have a common strategy and act together internationally in order to gain the upper hand. 
https://t.co/YvYWfds1yf"
87,2021-05-24 13:15:31+00:00,"Google searches show no references in Western media to past service in neo-Nazi-led Azov battalion in #Ukraine of #Belarusian opposition blogger, who was arrested by Belarus KGB after it diverted #Irish #Ryanair  passenger #plane that was flying over #Belarus"
88,2021-05-24 11:50:36+00:00,"Enjoy the magnificence and grandeur of @Russia's uncharted beauty in this aerial footage.

#Russia #Siberia #Kamchatka #Nature #Biodiversity https://t.co/GDreMJ2QZE"
89,2021-05-24 11:00:21+00:00,"March 2081, Vietnam conquered Turkmenistan territory previously occupied by Russia.
Russia has been completely defeated.
19 countries remaining.
Check the full map at https://t.co/PlOxRP6c4w
#Vietnam #Russia https://t.co/hGjMwEj49e"
90,2021-05-24 10:25:10+00:00,"Russian MFA spox says West's reaction to ""emergency landing"" of #Ryanair plane in Minsk is ""shocking."" 

So #Russia is okay with #Belarus's blatant act of air piracy? Not a good look. https://t.co/IhMTlGiNwq"
91,2021-05-24 07:01:01+00:00,"In 2004, in Beslan shootout, Elbrus Gogichaev saved her and carried out in his arms 6-month-old Alena Tskayeva.

In 2021, Alena invited Elbrus to her prom. And so he came.😍😍❤️❤️

#Russia https://t.co/iq5NFIevO7"
92,2021-05-24 06:15:38+00:00,"It seems that for you #Turkey can do no wrong on #Cyprus. If CY were to have been invaded by #Russia’s Putin or #Belarus’ Lukashenko you &amp; other armchair apologists of TR would have had a different narrative. O tempora, o mores!"
93,2021-05-24 06:07:07+00:00,Have other airlines commented on #Belarus hijacking the plane to catch #Pratasevich? What if Belarus (or #Russia?#China?) suddenly wants to do the same trick for any journalist/statesman/a person of interest? Is this the new normal? @Ryanair
94,2021-05-23 18:42:49+00:00,"'We have tried de-escalation, we have tried methods, but at the moment until #Russia changes its attitude, it’s quite hard to see where we’re going to go.' - UK defence secretary

https://t.co/Vf54g2Vhkb"
95,2021-05-23 17:00:21+00:00,"September 2079, Vietnam conquered Russia territory.
Check the full map at https://t.co/PlOxRP6c4w
#Vietnam #Russia https://t.co/p2oVkqz8VA"
96,2021-05-23 13:25:59+00:00,"The king &amp; the queen 
#Eurovision #Ukraine #Italy https://t.co/1l1ax9lp6x"
97,2021-05-23 12:56:33+00:00,"#Russia should use this same tactics to arrest West-sponsored extremists and agitators.
It's pretty effective. https://t.co/rAUgOiUNZy"
98,2021-05-23 09:15:55+00:00,I think they are looking great together 🖤 #Ukraine #Italy #Eurovision https://t.co/jGBHcnQlHz
99,2021-05-22 21:09:18+00:00,Cant get that #Ukraine entry out my head! Clear winner for me #Eurovision2021 https://t.co/wLQJ5zfhO4
100,2021-05-22 20:34:04+00:00,I fucking love Monster Energy-fuelled Ukrainian Dolores O’Riordan so fucking much! #Ukraine #eurovision https://t.co/CkHmskMJQG
101,2021-05-22 20:32:09+00:00,This is better. #ukraine Cruella-de-ville meets Frozen with lots of drugs. #Eurovision
102,2021-05-22 20:31:36+00:00,"I’m having this !! #Ukraine 

Love the vox 

This is so much more interesting than the usual chart shit!! 

#Eurovision"
103,2021-05-22 19:28:19+00:00,Everyone needs to know this is MANIZHA! #Eurovision #OpenUp #Russia https://t.co/oEwTsURaNH
104,2021-05-22 14:34:21+00:00,"Russian Ministry of Industry &amp; Trade Invites Elon Musk to Discuss Possible Tesla Development in the Country 🇷🇺 

#Tesla #Russia 

https://t.co/FM0ArpAdwf"
105,2021-05-22 12:41:37+00:00,@TrimontiumTrust Talking of #Archaeology and #Eurovision (as you were) don't forget (as if you could) Svetlana Loboda for #Ukraine in 2009 recreating the Boudiccan Revolt of AD 60 (possibly) 😁 https://t.co/6PQkmewvj1
106,2021-05-22 10:49:14+00:00,"#Putin: No matter what we do to satisfy appetites of those trying to deter us, this deterrence will continue, as many of our opponents simply do not need a country like #Russia. However, we need it, our people need it, and we will do everything to preserve it &amp; make it stronger. https://t.co/0tw97wzykk"
107,2021-05-22 07:34:07+00:00,"I know about many different diasporas in #Ukraine, but I had never heard that there was a Swedish village in Kherson Oblast. Amazing. https://t.co/cPzyRdeM77"
108,2021-05-21 17:33:56+00:00,🇷🇺🏒🇬🇧 Tomorrow #Russia and #GreatBritain will meet at the 2021 #IceHockey World Championship. Don’t forget to tune in to the action. Good luck to both teams and may the best one win! #IIHFWorlds #GBRRUS https://t.co/JiaVFzaTSe
109,2021-05-21 15:07:30+00:00,🇷🇺 #Russia: Polina Gagarina Announced as Spokesperson for #Eurovision 2021 https://t.co/ZnOKVj4nJG
110,2021-05-21 13:40:07+00:00,"President #Putin: The stronger and more independent #Russia becomes, the more consistently it defends its national interests, the greater the striving of foreign forces to weaken it, discredit the values uniting our society and sometimes slander and distort what people hold dear. https://t.co/ZVtCBjvcCM"
111,2021-05-21 13:31:38+00:00,"#Russian Victor III class #Submarine  being cut up for scrap 

These boats caused a lot of concern in the west when they came out 

#ColdWar #History #Russia https://t.co/5Fe12CtClw"
112,2021-05-21 10:29:27+00:00,"#Putin warns that #Russia will ""knock the teeth out"" of anyone that attempts to take part of Russian territory.

No one is trying to take Russian territory.

Problem is quite the opposite: Russia taking other state's territory (see #Ukraine, #Moldova, #Georgia). https://t.co/k6ILABv9uy"
113,2021-05-21 05:45:09+00:00,"After much thought, much sadness &amp; with new challenges ahead, I've decided to move on. After almost 7 yrs, I've never been prouder to have campaigned for #Ukraine. I wish Ukraine &amp; all who've supported me well. Keep fighting for democracy Ukraine &amp; keep fighting Russian tyranny. https://t.co/pELdb5HV34"
114,2021-05-20 21:54:24+00:00,"Happy Vyshyvanka Day!
Let this holiday erase all borders and unite Ukrainians all over the world 🇺🇦
#Go_A #Ukraine #VyshyvankaDay https://t.co/dJH2LqmLm5"
115,2021-05-20 18:47:55+00:00,"I celebrate #VyshyvankaDay this year wearing the #Ukrainian blouse my grandmother embroidered 100 years ago, just before she sailed to Canada.
She arrived from #Ukraine with so little. She came for the hope of Canadian freedom &amp; a better life for her children &amp; grandchildren.
1/2 https://t.co/mqJzvwC7od"
116,2021-05-20 16:44:01+00:00,"""Many of our adversaries simply don’t need a country like #Russia.  But you and I need it, the Russian people need it.  And we will do everything to not only preserve it, but also strengthen it"" - President #Putin 
https://t.co/rbkvBX64EQ"
117,2021-05-20 15:58:31+00:00,"#Russia will start supplying S-400 missile to #India in Q4: Interfax news agency 

India signed a $5 billion deal for S-400 systems in 2018, drawing warnings from the US that such purchase would trigger sanctions as part of wider actions against Russia. 
https://t.co/7WpIB5ZKwL"
