,Date,tweet
24,2021-08-30 14:49:17+00:00,"When #Thala #Ajith was in #Hyderabad #ValimaiFirstSingle came.

Now the star is in #Russia, will #ValimaiSecondSingle come?"
25,2021-08-30 12:07:08+00:00,"#China and #Russia completed the first cross-river railway bridge.

The bridge over The Amur River is 2,215 metres long and has been seven years in the making. 

 https://t.co/VAjYhVmguO"
26,2021-08-30 10:31:05+00:00,"#Russia:
Putin has banned forcing Russians to get vaccinated and firing them for refusing to get vaccinated https://t.co/DfrSV5c5zC"
27,2021-08-30 04:10:29+00:00,"Be honest, you all knew I'd be back. 

I'll be back campaigning fulltime for #Ukraine in a few weeks. First need a little time to rejig work stuff &amp; get some new YouTube videos &amp; blog posts in the bag. My thanks for all your continued support. C U soon. https://t.co/LvFE6v835s"
28,2021-08-29 19:10:26+00:00,Embarrassing anti-American idiocy on #Russia's state TV. https://t.co/9xjaM3oTDB
29,2021-08-29 19:02:15+00:00,"Another segment on #Russia's state TV, accompanied by yet another clip of Tucker Carlson. This time, they're claiming that Afghan refugees aren't wearing masks and thus are spreading COVID-19. https://t.co/F6EiwjNBzT"
30,2021-08-29 18:15:12+00:00,"#Russia's top Sunday show on state TV is using yet another clip of Tucker Carlson to corroborate its attacks on Afghan refugees. ""They don't even speak English,"" says Russian correspondent in the US, as he approaches mainly women &amp; children at the airport.
https://t.co/zPmbh3srnh https://t.co/U6RzjEZxGG"
31,2021-08-29 16:59:48+00:00,"🛑 Shame on @TurkishAirlines, the worst airline ever!

A delegation of Pakistanis going to #Russia for a conference via #IstanbulAirport on #TurkishAirline were not allowed to board the plane and were mistreated by the staff at #Istanbul Airport.

@Mustafa_MFA @PakinTurkey"
32,2021-08-29 12:40:01+00:00,"OMG! Was core reason for #GQP's #Arizona audit to release #Dominion #VotingMachine operating software (&amp; others) to hackers? It's clear this was accomplished, &amp; it's now a plaything for #DomesticTerrorists &amp; #Russia agents! #Election2022isInDanger! https://t.co/0tCbvaWfHK"
33,2021-08-29 05:38:25+00:00,#Russia                              When Putin is better than Biden… https://t.co/3pk1M1N03h
34,2021-08-28 23:32:13+00:00,"In Putin’s #Russia, one-third of hospitals do NOT have running water, 35% lack sewer systems, &gt;50% of hospitals don’t have hot water, and 47% aren’t accessible by wheelchairs.

Lovely country you have there, Vlad.🙄

https://t.co/jIoR4h5KhS"
35,2021-08-28 22:35:30+00:00,"The crisis in #Afghanistan 🇦🇫 has elevated the importance of #Russia 🇷🇺 as a partner for #Pakistan 🇵🇰 

The contrast between Putin's consultation of Pakistan and Biden's cold shoulder to Imran Khan has been noted in Islamabad"
36,2021-08-28 21:11:36+00:00,"#Russia continues its fearmongering about Afghan refugees.

[Left - RT, right - Interfax.] https://t.co/voJQm37vcr"
37,2021-08-28 19:51:33+00:00,"🇺🇦⚡️🇷🇺🇦🇫Russian Defense Minister Sergei Shoigu said that the Taliban are now better armed than the Ukrainian army.
 #Afghanistan #Russia"
38,2021-08-28 17:11:11+00:00,"BRAND NEW Music DROPPING Soon..
10/09/2021  Would TRULY Appreciate a PRESAVE 
on this Track..

https://t.co/NhcOYOhlS9  

#ThisIsHunterFoxzAC A Fusion of SOUNDS. Music from the Heart..To Your SOUL

#LGTWO @music_legion 

#Italy #USA #UK #Russia #India #Japan #SouthAfrica 
#Brazil"
39,2021-08-28 16:56:52+00:00,#Russia's state TV is reporting that the Taliban forbids the vaccination against COVID-19. https://t.co/tOETVfXjEo
40,2021-08-28 12:41:17+00:00,"#Russia:s main exercise #Zapad2021 is coming, so it's not surprising to see vehicles on the move.
 
Here is another trainload of obsolete T-62M tanks. This time at Krymsk in #Kransodar on track that heads to occupied #Crimea across the Kerch strait. https://t.co/kEJXWtmSYh"
41,2021-08-28 11:43:08+00:00,"The continuation of the destructive policies pursued by both the current and previous governments will inevitably lead to the disintegration of #Ukraine, warns the leader of the opposition Viktor Medvedchuk
https://t.co/FdhNBTjGUo"
42,2021-08-28 11:00:27+00:00,"Ambassador #Kelin on @BBCHARDtalk: There is no single proof to accusations against #Russia of cyberattacks. We are ready for professional dialogue, but sadly UK prefers to act through media.

👉Watch full #interview: https://t.co/8wi91riaKq https://t.co/dOLnKiTvtm"
43,2021-08-28 10:43:47+00:00,"In Gus-Khrystalny, Vladimir region, central #Russia, earlier this month the local government reinstated the monument to Dzerzhinsky, the founder of the KGB's predecessor and one of the co-authors of the 'Red Terror' during the Russian Civil War.

https://t.co/fbGVq6BZ04 https://t.co/ft23j05yyB"
44,2021-08-28 10:39:29+00:00,"#Thala #Ajith 's #Valimai shoot is happening in #Russia now..

Expected to get over by Sep 3rd.."
45,2021-08-28 09:11:58+00:00,"IAF signs emergency deal for 70,000 AK-103 assault rifles with Russia

Read @ANI story | https://t.co/ZpK3TGvcO7
#IAF #Russia https://t.co/PqdyTnQdLk"
46,2021-08-27 18:37:44+00:00,"#Russia|n military staged this event in occupied #Sevastopol, #Crimea: I honestly don't know how to comment this

https://t.co/5aSON9wJl6"
47,2021-08-27 11:04:29+00:00,"Meanwhile on #Russia's state TV, they're still savoring Trump's every utterance. https://t.co/G9iDblZYgJ"
48,2021-08-27 10:54:53+00:00,"As usual, #Russia's state TV is bashing Biden, defending Trump. Some things never change. https://t.co/YW8rDnzZns"
49,2021-08-27 10:45:58+00:00,"The Kremlin spokesman declined to answer the question as to whether Russia had advance information about terrorist acts in Kabul.

#Russia #Afghanistan https://t.co/GMKdsRakaC"
50,2021-08-27 10:43:59+00:00,"💬#Zakharova: 🇺🇸 @USEmbRu stopped issuing visas to #Russia's citizens citing “shortage of personnel”.

❗ Such explanations are misleading. Russian consular offices in #US, stripped of personnel, nevertheless continue visa processing in full. 

🔗 https://t.co/D6mkPYCE7Y https://t.co/6Py0A5Tf5x"
51,2021-08-27 10:11:26+00:00,Just turned on #Russia's state TV and⁠—of course⁠—they're airing yet another clip of Tucker Carlson. https://t.co/r4uvn7X2E7
52,2021-08-27 06:44:22+00:00,"One of the largest mass graves ever found in #Ukraine. And they only happened upon it because they're expanding Odesa airport. At a time when polls suggest more than two thirds of Russians approve of #Stalin, this needs all the attention it can get. https://t.co/uYJe5Hmo8A"
53,2021-08-27 02:44:57+00:00,"#Russia has confirmed that delivery of Pantsir air defence system to criminal #Myanmar junta is on track. Russian arms sales aid &amp; abets the Myanmar military's atrocity crimes. Global arms embargo NOW✊🏽

See more on the Pantsir deal in our 🧵👇🏽

@rianru 👉🏽https://t.co/fTNTnDfb5i https://t.co/gg29j5hMXN https://t.co/bw4LeUom1J"
54,2021-08-26 22:49:32+00:00,"#Russia's state TV mockingly compared our evacuation efforts with theirs. But they only evacuated about 500 people and aren't taking Afghan refugees, so there is no comparison. Not many people are rushing to Russia. 
https://t.co/l6ds8i4SfG"
55,2021-08-26 16:06:01+00:00,"I have no words to describe this expression on the face of #Russia's state TV host Olga Skabeeva, as she discussed recent events in #Afghanistan. https://t.co/m29ZuyMSfn"
56,2021-08-26 12:12:32+00:00,"What may be one of #Ukraine's largest #Stalin-era mass graves has been identified by researchers. The remains of between 5,000 and 8,000 people were found in 29 graves in the southern city of #Odessa. Likely killed by #Soviet secret police in late 1930s. https://t.co/DT9A0XLPTd"
57,2021-08-26 07:45:37+00:00,One of my fave pics from the #30thanniversary independence parade in Kyiv #Ukraine - international military co-operation working together to support 🇺🇦 https://t.co/qBK6FWVShR
58,2021-08-26 03:12:17+00:00,"#Russia to deliver Pantsir missile defence systems to Myanmar | Mizzima #Myanmar News and Insight https://t.co/FmOUGAKBsP
-------------------------
Please support Mizzima Media sustainability by clicking the link to donate - https://t.co/trfff3WHYG https://t.co/sl7XtFEa9y"
59,2021-08-26 01:15:16+00:00,"The #NewWorldOrder clearly means #China, #Russia and the #ArabLeague in charge of global security and human rights.

What could possibly go wrong?"
60,2021-08-25 19:39:24+00:00,"Imran Khan invited Vladimir Putin to visit #Pakistan 🇵🇰 

#Russia 🇷🇺 and Pakistan also vowed to step up cooperation on #Afghanistan 🇦🇫, as Qureshi tours Central Asia"
61,2021-08-25 19:23:35+00:00,"It was a pleasure to meet the Russian Foreign Minister Sergey #Lavrov in Vienna today. Our talks focused on the joint fight against #COVID19, #Afghanistan, #Belarus, economic, civil society and cultural cooperation as well as relations between the #EU and #Russia. https://t.co/1QhPVMRHQN"
62,2021-08-25 17:57:44+00:00,"...And the latest visuals of #Russia nuclear-electric space dreadnought emerge at a military trade show... but its mission described as delivering scientific instruments to the Moon and planets. MORE PICS, CONTEXT: https://t.co/8HaZjIyLt9 https://t.co/WMiJr77bi7"
63,2021-08-25 17:31:47+00:00,#Russia's state TV experts and pundits are salivating at the thought that the #Afghanistan withdrawal will irreparably harm Biden and facilitate Trump's return to the White House. Another bonus for the Kremlin. https://t.co/uAEuKfEHKS
64,2021-08-25 17:07:36+00:00,#Russia’s President Vladimir Putin telephones #Pakistan PM @ImranKhanPTI and exchanged views on the evolving situation in #Afghanistan.
65,2021-08-25 17:07:09+00:00,"#Russia's state TV is mocking U.S. evacuation efforts with ghoulish cartoons and inflammatory rhetoric. As usual, they're rooting for us to fail. https://t.co/l9PK0SLJAZ"
66,2021-08-25 16:50:38+00:00,"Here are some pictures of the civilian freighters being loaded with trucks, BM-21 MRLS and T-72B3 obr 2016 tanks in the port of Viipuri, 20km from the Finnish border.
Close protection provided by combat boat.
#Zapad2021 #zapad21 #Russia https://t.co/pxd1x4aSgn https://t.co/nfzIZjUY8q"
67,2021-08-25 14:48:29+00:00,"Only “a country in crisis” as our Western colleagues claim, can implement such infrastructure projects! Important to note that a big part of 2030 plan is already functioning #Moscow #Russia https://t.co/P6AGtIUdgF"
68,2021-08-25 14:24:58+00:00,#Germany refuses to service engines for Russian Navy  #Russia   https://t.co/QlpzaLBJct
69,2021-08-25 12:16:02+00:00,"#SaudiArabia signs an agreement on purchasing weapons from #Russia. After the #AfghanistanDebacle, allies are revising strategies. Jihadists become ""common challenges."" 

Saudi-US relations are strong, but DC empowerment of the #Taliban is sending waves of messages in the region. https://t.co/0KKQj2QkKB"
70,2021-08-25 08:44:31+00:00,"#Russia and #Egypt defense ministers sign technical cooperation agreements.

👉Yesterday, Russia signed a military agreement with #SaudiArabia 

👉Russia's military diplomacy towards key Middle East countries intensifies as the U.S. is withdrawing from the region. https://t.co/0dznWjbo6s"
71,2021-08-25 04:06:14+00:00,"One Superpower is withdrawing, another moving forward:

While the #US is busy leaving #Afghanistan, #Russia is signing military cooperation with #Egypt and #SaudiArabia https://t.co/sNVHZZgZEf"
72,2021-08-24 19:50:47+00:00,"Green busses one more time.. sponsored by #Assad regime, #Iran|ian militias and #Russia.

Photo from #daraa shows a child saying goodbye to her father who will be deported to North West #Syria. 

We are condemned to farewell, pain &amp; enforced separation.

We won't forget/forgive! https://t.co/GPLqA0g3rb"
73,2021-08-24 18:55:12+00:00,"💬#Zakharova: We will be forced to view participation of certain countries, international organisations and their representatives in the Crimea Platform initiative as an encroachment on #Russia’s territorial integrity ❗

🔗 https://t.co/h7siUnnjQe

#CrimeaIsRussia https://t.co/IvLyy8N21Q"
74,2021-08-24 18:23:48+00:00,"Happy #UkrainianIndependenceDay to all those of #Ukrainian heritage! #SlavaUkraini

This is the Ukrainian blouse my grandmother embroidered 100 years ago, just before she sailed to Canada. She arrived from #Ukraine with so little, so our family treasures this blouse.

#Ukr https://t.co/OjN752s5Hr"
75,2021-08-24 17:29:15+00:00,"🚨News Update🚨
The top countries adopting #crypto in the past year are #Vietnam, #India, #Pakistan and #Ukraine, per @chainalysis, a crypto-analysis firm. https://t.co/GaxvafLbwi"
76,2021-08-24 16:54:36+00:00,".@BeingSalmanKhan's latest pic from #Russia. 

#SalmanKhan #Tiger3 https://t.co/XPaEK2ctVR"
77,2021-08-24 14:30:11+00:00,"#Exclusive: #ShahRukhKhan to join #SalmanKhan for a fight sequence with #EmraanHashmi in #Russia for #Tiger3?

@iamsrk @BeingSalmanKhan #EmraanHashmi #Pathan #KatrinaKaif #DeepikaPadukone #JohnAbraham @yrf @SRKUniverse @SalmanKhan_

https://t.co/hGBD6WYGRv"
78,2021-08-24 11:58:50+00:00,"Congratulations to our friends in #Ukraine 🇺🇦 on the 30th anniversary of independence! 

🇵🇱🤝🇺🇦 #Ukraine30 

📷 @MON_GOV_PL https://t.co/q3cXsyfWOB"
79,2021-08-24 11:17:34+00:00,"Indian Airlines IC-814 was also #hijacked to #Kandhar by I$lam!c #Talibans of Pakistan in 1999 to get terr0rist Masood Azahar released.
Bt why they had to Hijack #Ukrainianplane now?
What is the enmity between Pakistan and #Ukraine?
#Afghanistan
#Kabul #kabulairpot
#TalibanTerror https://t.co/YyX9FKJwbx"
80,2021-08-24 10:41:40+00:00,"Congratulations to our friends in #Ukraine 🇺🇦  on 30th Anniversary of Independence.
The Ukrainian people have chosen the path of freedom, democracy &amp; peace. May Allah bless u always with prosperity &amp; happiness. Ameen
#СлаваУкраïнi  #ГероямСлава! #Ukraine30 https://t.co/8vvUFJND7F"
81,2021-08-24 10:33:09+00:00,Every fans dream is to be able to see and meet Salman and how lucky are these people so amazing to see the craze of Salman in #Russia can’t wait for upcoming movie #Tiger3 excitement levels are going higher and patience going down! hopefully this will be me one day 🥰🥰🥰🥰🧿❤️ https://t.co/vAA0pvAtxI
82,2021-08-24 09:36:33+00:00,"Russian MFA @mfa_russia said that #Russia ""can get by"" with no natural gas transit via #Ukraine's gas transport system.

So much for the recent US-Germany agreement, which Russia would never care about anyway.

https://t.co/0cvdpWteah"
83,2021-08-24 08:51:17+00:00,Some basics about #Ukraine that many still miss in the West. https://t.co/EOBNNHFrep
84,2021-08-24 08:27:15+00:00,Flight to #Ukraine from #Afghanistan hijacked ! Praying for the safety of all passengers.
85,2021-08-24 08:01:34+00:00,Ukraine Plane on Evacuation Mission Hijacked &amp; taken to Iran #Afghanistan #Ukraine https://t.co/YApZiy3hPF
86,2021-08-24 08:00:13+00:00,A #Ukraine plane that landed in #KabulAiport for evacuation of its citizens was #hijacked by unidentified people in #Afganistan. As per reports th flight has been flown to #Iran. #TalibanTakeover has nt nly trubled #USA #Afghanishtan bt its more than this. https://t.co/fDjTmcBi5I
87,2021-08-24 07:58:32+00:00,"Ukrainian airplane flying from Kabul with passengers has reportedly been #hijacked and flying into Iran.

All flight operations at Kabul airport have been suspended.

#Afghanistan #Ukraine #Kabul"
88,2021-08-24 07:50:08+00:00,#BREAKING #Ukraine says an evacuation plane was hijacked from Kabul and was taken to #Iran
89,2021-08-24 06:01:42+00:00,Congratulations to #Ukraine on 30th Anniversary of Independence! Almost 8 years ago spirit and identity of your nation was reborn in the barricades of Maidan. Today you are fighting against #Russia’s aggression. There’s no force that will conquer you! #СлаваУкраïнi! #ГероямСлава! https://t.co/XSvyNK4oEC
90,2021-08-24 03:29:23+00:00,"Russian President Vladimir Putin ridiculed the West’s double standards, saying that #Afghanistan’s situation — especially proposals of resettling refugees in Central Asian countries — directly relates to #Russia’s security. https://t.co/Uhc6Fp1Vyg"
91,2021-08-23 22:38:26+00:00,"According to Ukrainian media, in #Kabul, #Afghanistan, a Ukrainian aircraft was taken over by armed people on Sunday and flew to Iran with unknown passengers on Tuesday. 

#Ukraine's Foreign Ministry describes the event as ""aircraft hijacking"":

https://t.co/9j2PSIT3oZ"
92,2021-08-23 18:54:00+00:00,"In #Zelensky's 'democratic European' #Ukraine a young guy was arrested for ... just wearing ""Russia"" t-shirt https://t.co/rh9c8gfE4u"
93,2021-08-23 17:34:58+00:00,"In #Kiev I have met with a talented #afghan #antiTaliban filmmaker @sahraakarimi, a #Slovak citizen, who escaped from #Kabul. I thank #Ukraine for their help with evacuations. Sahraa represents those with talents who left all behind to survive &amp; now help others to do the same. https://t.co/8Z1d10cvP1"
94,2021-08-23 15:25:56+00:00,"👩‍✈️Meet Lydia #Zvereva, the first-ever licensed female aviator in #Russia.

🛩#OTD in 1911, this 21 yo lady was granted a pilot certificate by the Russian Aviation Association flying school. Later she competed in air shows, became the first aviatress to execute a loop.

#GirlPower https://t.co/1A6kpIqOeW"
95,2021-08-23 13:52:06+00:00,When the entire Russian national skeleton team is screaming after your push; you know either you had a big push or you messed up the groove 😂. It was a big push ! I have never seen so many people be happy for me within our sport 🙏🏿. Working with team #Russia is paying off 🇷🇺🇬🇭. https://t.co/lcw38O07vu
96,2021-08-23 13:47:14+00:00,"🇷🇺 #Russia presents a new off-roader - civilian version of the experimental military vehicle #Strela KBM VPK.

As its armoured &amp; amphibious siblings it boasts modular design, robust build and raw power #RussianCars https://t.co/kJDF9cmgj7"
97,2021-08-23 13:40:46+00:00,"Attended the Inaugural Summit of the #Crimea Platform.

-Strongly supporting the territorial integrity &amp; sovereignty of #Ukraine.

-Confident that the Platform will make the situation of Crimea and our Crimean Tatar brothers &amp; sisters better known in the entire world.🇹🇷🇺🇦 https://t.co/fURCBUFtfQ"
98,2021-08-23 12:54:16+00:00,Lucky fans of @BeingSalmanKhan ♥️ in #Russia #Tiger3 https://t.co/1WgP29cPcL
99,2021-08-23 12:25:41+00:00,#Russia’s state media is reporting that the #Taliban won’t cooperate with the U.S. evacuation efforts after August 31st. They’re calling it the Taliban’s “red line.” I call it “terrorists empowered by Trump dictating terms.”
100,2021-08-23 12:01:21+00:00,"#Russia will conduct an exercise on the ports of Viipuri and Ust-Luga, less than 30km from #Finland and #Estonia respectively, where they will load supplies and weapons to civilian freighters and troops to ""ferries"".

This is the first time this kind of an exercise has been done. https://t.co/nPSz4wWYHC"
101,2021-08-23 07:26:43+00:00,"🇷🇺 #Russia &amp; #Crimea = 7,5 years back together.

Much has been achieved - from the epic @Krymsky_bridge &amp; other major infrastructure projects to record-breaking number of tourists - much more to come. 

👉 #VisitCrimea &amp; #See4Yourself

#CrimeaIsRussia https://t.co/xHXZEUrLeU"
102,2021-08-22 21:52:39+00:00,"#SomeoneNeedsToSayIt: Normally, confidence in #America’s leadership keeps the world together, but there are reasons to doubt that leadership’s judgment and competence. At this moment, it would not take much for, say, #China or #Russia to start a chain reaction. Heaven help us."
103,2021-08-22 17:36:27+00:00,I don’t see any outcry in the West on this blatant attack on #MediaFreedom in #Ukraine. #DoubleStandards again? 🙈🙉🙊 https://t.co/jagPWNPgzS
104,2021-08-22 14:52:29+00:00,"Estonia has not forgotten that #Ukraine is still partially occupied &amp; there is a war in Eastern Ukraine. Today, as the first head of state to visit the administrative line with #Crimea, I reiterate: the occupation must end &amp; sanctions against Russia must be upheld until then. https://t.co/yqwo1n19Pq"
105,2021-08-22 12:02:13+00:00,"In #Russia, president Putin pledged that the government would make one-off payments to pensioners ($135 each) and military personnel ($200 each) - ahead of the 17-19 September parliamentary 'election'.

Electoral bribing as it is.

https://t.co/swVvT0s3eV"
106,2021-08-22 08:06:06+00:00,"Why #Russia Backs #China in Disputes with Third Countries

Russia, once a thorn in China’s side, is backing Beijing in its disputes with third countries, including a maritime sovereignty flap in Southeast Asia, to counter Washington’s influence in Asia.
https://t.co/XcN95oPVvz"
107,2021-08-22 04:43:33+00:00,".@BeingSalmanKhan is one of the very few stars to maintain his physique &amp; fitness levels consistently over the years.

Currently the star is shooting for #Tiger3 in #Russia.

A never seen before car chase sequence is being filmed there.

#SalmanKhan https://t.co/Pedddu3dXv"
108,2021-08-22 02:04:07+00:00,"Putin's envoy to #Afghanistan 🇦🇫 Zamir Kabulov has called the Taliban a far more trustworthy partner than the Ghani government 

An interesting window into #Russia 🇷🇺's thinking on Afghanistan"
109,2021-08-21 19:15:24+00:00,"#Ukraine EPIC FAIL at the closing ceremony of the Odesa International Film Festival, when on stage, director Terry Gilliam, who just received a lifetime award, takes the microphone and says ""Thank you #Odessa, thank you #Russia!"" https://t.co/a31UN5mO70"
110,2021-08-21 18:43:24+00:00,#Russia's Ambassador to Afghanistan is claiming that everything is going great in Kabul and he has only good things to say about the Taliban. https://t.co/QOjGMAquB9
111,2021-08-21 18:28:34+00:00,#Russia's state media is intentionally attempting to exacerbate an already difficult situation in #Afghanistan by spreading anti-American propaganda. https://t.co/hXKJ8woWIL
112,2021-08-21 17:26:43+00:00,"#Ukraine shuts down leading independent news site Strana as part of new crackdown on journalists, judges &amp; opposition politicians. 
https://t.co/0aqgZVukBQ"
113,2021-08-21 15:38:58+00:00,"Meanwhile, #Russia's state media is starting to notice that ""fun Taliban"" is not so fun after all.
https://t.co/3Zu5n7r3hp https://t.co/dwFjOutKjZ"
114,2021-08-20 20:50:25+00:00,#Ukraine military chanting “Putin is a dickhead!” during a parade rehearsal this week in Kyiv. https://t.co/zn11xojxco
115,2021-08-20 17:05:08+00:00,The first cross-river railway bridge between #China and #Russia is completed. The structure can reportedly handle 21 million metric tons of cargo per year and will cut 10 hours of transportation time to Moscow. https://t.co/40EJ0x8s70
116,2021-08-20 16:19:42+00:00,Executive order signed by @POTUS allowing for sanctions to be imposed regarding certain #Russia energy export pipelines. https://t.co/oFPWEvpbcG
117,2021-08-20 15:42:37+00:00,"Strong piece by @edwardlucas: “#Ukraine’s success is also of vital strategic importance to the rest of Europe. It is not just the country’s size and location. It is a challenge to Vladimir Putin’s #Russia.”

Ukraine’s dangerous success https://t.co/jeMLZcj7Id"
118,2021-08-20 15:13:26+00:00,"The General Command of the #SDF called on #Russia and the US to clarify their positions on Turkish attacks which have recently killed fighters and civilians in northeast #Syria.

https://t.co/dt3ljkP7na"
119,2021-08-20 14:13:23+00:00,"💬 President Vladimir #Putin during the talks with German Federal Chancellor Angela #Merkel:

🇷🇺🇩🇪 #Germany remains one of #Russia’s main partners, both in Europe and in the world. It is our №2 trade and economic partner, after #China.

🔗 https://t.co/D2OM3bm70p

#RussiaGermany https://t.co/8nL6Gc4bCb"
