,Date,tweet
47,2022-04-01 12:56:21+00:00,"India's finance minister sounds like a commodity trader: 

""I would put my country’s interest first, I would put my energy security first. If the fuel is available at a discount, why shouldn’t I buy it?,"" Nirmala Sitharaman said.

#OOTT #Russia #Ukraine #India"
48,2022-04-01 12:13:22+00:00,"⚡️Russian media accuse Ukraine of attacking Belgorod Oblast again.

The state-controlled TASS and RBK reported on April 1 that an artillery shell allegedly launched from Ukraine fell in the village of Nikolskoye in Belgorod Oblast."
49,2022-04-01 11:30:18+00:00,"Two Ukrainian helicopters crossed into Russian territory and fired on an oil depot in the city of Belgorod, injuring two people, a regional governor said. It is the first Ukrainian airstrike Russia has reported on its territory since the start of the war.
https://t.co/ZMPpOhC3OL https://t.co/XjNMQCiXmi"
50,2022-04-01 11:17:37+00:00,"This Russian T-72 just fell off a fragile bridge into a river in the Sumy region. 
The 3-men crew drowned inside the tank.
A month after, their bodies were recovered by Ukraine’s emergency service. https://t.co/F0r5Oy5Mwd"
51,2022-04-01 11:00:22+00:00,Kremlin says Ukraine strike on Russian fuel depot creates awkward backdrop for talks https://t.co/UVBmgPDxVX https://t.co/zCKJY2TuOd
52,2022-04-01 10:52:19+00:00,BREAKING: Russia has accused Ukraine of carrying out a helicopter attack on an oil storage facility on its soil
53,2022-04-01 10:49:49+00:00,"A beauty salon in Katlan (another nowhere place in Russia) celebrates the runazism and war against Ukraine. And this is their choice, not a Putin’s order.

Russians wanna war. All Russians are responsible. https://t.co/xIdy7uIsYz"
54,2022-04-01 10:34:45+00:00,"Russia’s Peskov says the attack on the oil depot in Belgorod doesn’t help peace talks.

Apparently, the destruction of Ukrainian cities and the murder of Ukrainians does.

Peskov also says “Russian air superiority is an absolute fact.” 🙃"
55,2022-04-01 09:50:44+00:00,"Anyone still thinks Russians need any sort of “false flag operations” to justify anything they do to Ukraine now? 
After the total destruction of Mariupol, Kharkiv, Chernihiv, Volnovakha?
Like seriously?"
56,2022-04-01 08:55:30+00:00,War in Ukraine: Russia accuses Ukraine of attacking oil depot https://t.co/RD7TkceKQU
57,2022-04-01 08:21:47+00:00,"Ukraine attacked oil depot inside Russia – governor

More: https://t.co/QNeWXTk3Yt https://t.co/LzP6qBN38h"
58,2022-04-01 08:00:25+00:00,"That Ukrainian helicopters can do this well inside Russian territory highly symbolic of Russia’s disappearance as a great power. Can you imagine an enemy helicopter attack inside US or China?
 https://t.co/kaf869wGde"
59,2022-04-01 06:52:00+00:00,"⚡️ Governor of Russia's Belgorod Oblast claimed Ukrainian helicopters attacked oil depot there.

Russian media published photos and videos of an explosion and a fire at the depot in Belgorod, just 30 kilometres away from the Ukrainian border."
60,2022-04-01 06:20:11+00:00,"Day 37 of Ukraine resistance. Ukraine kicked Russians out of some Kyiv suburbs. They are withdrawing, likely to regroup, but for now Kyiv is safe. Russia said Ukrainian helicopters hit an oil depot on its territory, in Belgorod. Ukrainian analysts believe it's likely a false flag"
61,2022-04-01 05:55:18+00:00,"Biden's deputy NSA Daleep Singh: ""if China breaches the LAC, Russia wouldn't come running to India's defense."" It's not a question of ""if."" China has been waging border aggression against India for 23 months by breaching the LAC, but Biden refuses to open his mouth on that issue."
62,2022-04-01 05:45:54+00:00,Pls don’t try to fool us. Here is link of my @washingtonpost column in January 2022 where I predicted the downfall of @ImranKhanPTI through a no-confidence. How can he claim that no-confidence was the result of his Russia visit in Feb 2022? https://t.co/44OV8MEMTA… https://t.co/8vibEWPIVo
63,2022-04-01 05:35:24+00:00,"BREAKING: Governor of Belgorod, Russia, claims two Ukrainian helicopters flew into Russian airspace and shelled an oil depot."
64,2022-04-01 05:04:36+00:00,I am constantly asked about atmosphere in Russia. I am making a THREAD🧵to give an impression of how it feels in Moscow but also to explain how what I call “A few months theory” reigns supreme 1/19
65,2022-04-01 05:01:26+00:00,Moscow is accusing Ukraine of sending two helicopters across the border (into Russia) to bomb an oil depot in Belgorod. https://t.co/oOGXsUMnDi https://t.co/W26CNGyOOo
66,2022-04-01 04:36:07+00:00,"#BREAKING: Video reportedly of Ukrainian attack helicopters striking oil facility in Belgorod, across the border inside Russia https://t.co/NfQVJ97rbA"
67,2022-04-01 03:47:38+00:00,"⚡️Russia threatens Wikipedia with 4 million ruble fine for articles about Russia's invasion. 

Roskomnadzor demanded that Wikipedia remove “inaccurate information on a special military operation of the Russian Federation in Ukraine aimed at misinformation of Russian users.”"
68,2022-04-01 03:38:11+00:00,"An oil depot is on fire in #Belgorod, #Russia. 

""The emergency services went to the place of fire, measures are being taken to eliminate it"", said Gladkov, the governor of the region in his Telegram channel. https://t.co/ey7rC5ChSz"
69,2022-04-01 03:32:31+00:00,US warns India not to help Russia undermine dollar-based financial system https://t.co/ll27WFwiZY
70,2022-04-01 03:14:42+00:00,"3000 people attended my talk on Putins invasion of Ukraine tonight @AugustanaSD on Sioux Falls South Dakota. When elites on the coasts claim that Americans don’t care about foreign policy, they are wrong. https://t.co/kTSvIszYGi"
71,2022-04-01 02:20:31+00:00,"The US has made its intention clear: Choose Russia or US. As long as China is in occupation of our earlier mutually agreed territory, India must align with US against China and its junior partners. If Modi has extra political compulsions for choosing Russia he must declare now"
72,2022-03-31 23:37:38+00:00,"This is a misleading tweet. Russia does a biannual draft in the fall and spring, and the announcement today is standard. Not to mention, the guys who will get conscripted won't arrive at their units and be trained for months. It is unrelated to the war. https://t.co/aRfziV4tbm"
73,2022-03-31 23:28:55+00:00,"Grateful for the hard work and huge hearts of our partners who helped us procure hundreds of pallets of critical medicines, medical supplies and hospital equipment to support Ukrainians who have suffered so unjustly from Russia’s invasion.
🇺🇦🇵🇱🇺🇸 https://t.co/NN1gQBXXNt"
74,2022-03-31 22:36:59+00:00,"I sat down with Parliamentarians from Ukraine today. They shared stories about the war back home, and spoke about the support they need from Canada and the world. Their resiliency, and the strength of the Ukrainian people, is inspiring – and we’ll continue to be there for them. https://t.co/ZWyLTOBiy7"
75,2022-03-31 22:15:52+00:00,"Ukraine is apparently considering releasing prisoners of serious crimes if they fight against the Russians.

Can you imagine. https://t.co/9uxgMdJJLb"
76,2022-03-31 21:39:08+00:00,"Why don't the Russian soldiers just give up or mutiny? Putin's war in Ukraine is his personal undertaking, not a Russian national concern. Putin is simply fighting for his tyranny. Why would any normal human want to defend that? Moreover, Putin is just an incompetent."
77,2022-03-31 21:38:35+00:00,"Just a reminder, tomorrows electricity price hikes aren’t caused by the Russia Ukraine invasion, but the response to Covid.. ie Lockdowns and Restrictions."
78,2022-03-31 21:15:04+00:00,"Thank you Mr. President @prezydentpl ! I feel humbled to have been asked to assist in sending critical medical supplies to Ukraine via Poland.

The remaining supplies — enough to fill over 4 more C-130 Hercules cargo planes — will soon be on their way! 

Grateful to all involved! https://t.co/UZuc7yVGwp"
79,2022-03-31 20:32:57+00:00,I find it very upsetting that a UK Government Minister sees nothing wrong in his wife continuing to make money in Russia at a time his own Government is imposing sanctions on that regime and having himself actively sought to discourage businesses from trading with Russia.
80,2022-03-31 20:20:40+00:00,"One billionaire could end this war in Ukraine. Of course there are add-ons in arming &amp; maintaining creative runways, etc., but seems worth a think. (2/2)"
81,2022-03-31 19:56:46+00:00,"10:51 pm in #Ukraine 

Air threats, sirens now. Such a life. 

Every evening I write my war book-diary. It’s so strange as the number of pages depends on the number of days the war lasts. 

Today writing is done. Ok. Planning to read. What are you doing now, dear world?"
82,2022-03-31 19:30:46+00:00,"Several hundred Russian soldiers were forced to hastily withdraw from the Chernobyl nuclear power plant in Ukraine after suffering “acute radiation sickness” from contaminated soil, after having dug trenches in a contaminated Red Forest.
https://t.co/D0zRyTH7BZ"
83,2022-03-31 19:25:52+00:00,"One month before Russia invaded Ukraine, I stood trial at the High Court. And now I wait, in purgatory, to be judged. 

But I believe this trial and the silence around it - &amp; all the Kremlin's men - has revealed something profoundly rotten at the heart of the British state.
1/"
84,2022-03-31 19:21:09+00:00,BREAKING: US State Department urges American citizens to depart Ukraine and Russia immediately
85,2022-03-31 19:09:06+00:00,"Ukraine is now the world’s most popular country, and you know it."
86,2022-03-31 18:47:42+00:00,"Today, I finally asked Gianni Infantino 𝙩𝙝𝙖𝙩 question. Will it now be Fifa policy that any country that invades another will be suspended, as has happened to Russia?

His answer was, well... you decide.  

#JoySports https://t.co/MjZoylrGXf"
87,2022-03-31 18:15:29+00:00,"Pres. #Biden claims #gas prices are high because #Putin invaded the #Ukraine. The invasion took place on Feb. 24th. Since then #oil prices have risen by just 11%. However, since Biden took office oil prices have surged 96%. Putin didn't cause high oil prices, he's the scapegoat!"
88,2022-03-31 17:52:38+00:00,"⚡️Putin orders to draw 134,500 new conscripts. 

According to the Russian Defense Ministry, conscripts are called up under the annual spring draft and won't be sent to any “hot spots.” Russia sent conscripts to fight in its war against Ukraine despite promises it wouldn’t happen."
89,2022-03-31 17:41:45+00:00,"I understand why so few people of color enter East European, Eurasian studies: it’s extremely hostile to us. I spend each day supporting Ukraine on TV, but let me post ONE tweet about how differently Ukrainian refugees are treated vs POC ones and I’m spreading Russian propaganda."
90,2022-03-31 17:38:01+00:00,"Ukraine is banning 11 opposition parties and taking control over the media.

Why is no one talking about this?"
91,2022-03-31 17:14:46+00:00,Raise your hand if you think that every single one of Trump’s January 6 insurrectionists should be drafted to go defend Ukraine!🤚🤚🤚
92,2022-03-31 17:12:52+00:00,Why did Joe Biden send over $14B in taxpayer funds to Ukraine when he knew we were about to experience food shortages in the US?
93,2022-03-31 17:06:37+00:00,Boebert suggests that Biden is compromised by Russia https://t.co/a01AnErF6P
94,2022-03-31 16:55:24+00:00,"Jaw-dropping government u-turn on banning conversion therapy, revealed by @PaulBrandITV. Here is odd justification: “Given unprecedented circumstances of major pressures on cost of living and the crisis in Ukraine, there is an urgent need to rationalise our legislative programme” https://t.co/SrNaCg7jtI"
95,2022-03-31 16:48:05+00:00,"Fuck Putin
#Anonymous #OpRussia 
The cyberwar against Russia will continue until Putin ceases all hostilities on the people of Ukraine! https://t.co/NjuWxHPPSn"
96,2022-03-31 16:25:09+00:00,"That #OOPS moment when the truth comes out... even on the MSM. On air.

The unexpected reveal of ""innocent patients"" with assault rifles showcased how the Ukrainian military uses ambulances. That same modus operandi involves exploiting civilians and using them as human shields. https://t.co/QEbaFG5Gzu"
97,2022-03-31 16:21:02+00:00,BREAKING: Poland says that Russia will aim to take one-third of Ukraine and then negotiate from a “very strong position”
98,2022-03-31 16:19:34+00:00,I’m 33 and I’ve never seen such a morally repugnant government in this country. Anyone older than me seen worse? https://t.co/Uqfcwt4KaV
99,2022-03-31 16:15:03+00:00,This used to be a place where my family gathered for dinners over the years. Russia turned it to ruble https://t.co/EqVNgbuiCe
100,2022-03-31 16:10:02+00:00,Christ alive what a bucket of piss. No-one is attacking his wife. They're asking if she profited from dividends from a family company operating in Russia. https://t.co/rBb7j3NtRl
101,2022-03-31 16:06:26+00:00,"#Russia imposes a ban on entry to the country of the #EU's top leadership in response to sanctions

The EU leadership will no longer be able to enjoy a vacation in #Norilsk. https://t.co/nUp6AEIoOS"
102,2022-03-31 16:01:07+00:00,"""Both Will Smith and me having our wives attacked - at least I didn't get up and slap anybody""

Chancellor Rishi Sunak tells @BBCLauraK he finds criticism aimed at his wife over shares she owns in a company operating in Russia ""very upsetting""
#BBCNewscast https://t.co/gZK861wObg https://t.co/onUBINWDSQ"
103,2022-03-31 15:45:00+00:00,JUST IN: The Russian Ministry of Defense is releasing state-funded propaganda on Hunter Biden after Trump publicly asked Putin to do so. The propaganda combines Trump’s Hunter Biden conspiracy theories with Putin’s anti-Ukraine disinformation.
104,2022-03-31 15:36:10+00:00,Hello from the pinkest place ever…here in Kyiv a pastry shop now cooking meals for the people of Ukraine! This team didn’t even know each other 30 days ago &amp; now are true @WCKitchen Food Fighters 💪 I can’t wait to come back on vacation when there is peace! #ChefsForUkraine 🇺🇦 https://t.co/0DgnFnWgc4
105,2022-03-31 15:21:24+00:00,"The UK is supporting Ukraine with lethal defensive military aid in its fight for freedom against Russia’s unprovoked and barbaric invasion.

#StandWithUkraine 🇬🇧🇺🇦 https://t.co/QfXk8V2O3y"
106,2022-03-31 15:18:27+00:00,"Held regular talks with President of the European Council @eucopresident. Discussed key issues for us - the negotiation process with Russia, the prospects of restoring peace, as well as 🇺🇦's movement to 🇪🇺 membership. I appreciate the support from our 🇪🇺 partners and friends!"
107,2022-03-31 14:50:06+00:00,"Oil and gas companies should all LOWER their insanely high prices to show their support for Ukraine.

Who else agrees?🖐️"
108,2022-03-31 14:46:56+00:00,Russia is retreating. Ukraine is advancing. Time to send more arms as quickly as possible. Accelerate this momentum! https://t.co/Z4kBcFGbxv
109,2022-03-31 14:31:47+00:00,"⚡️⚡️Ukraine launches a website for whistleblowers around the world to report assets of those involved in Russia's war:

https://t.co/L3bLoKUrph"
110,2022-03-31 14:24:05+00:00,"""If China breaches LAC again, Russia will not come running to India's defence"": US deputy NSA Daleep Singh. 

Did anyone, for that matter, come running to India's defence in 2020?"
111,2022-03-31 14:21:44+00:00,"Russian President Vladimir Putin has said, from tomorrow, countries buying gas from Russia must pay in roubles or their contracts will not be honoured https://t.co/4dBRltFac6"
112,2022-03-31 14:02:20+00:00,"Russia drafts 134,500 conscripts but says they won't go to Ukraine - Reuters News"
113,2022-03-31 14:00:00+00:00,British Prime Minister Boris Johnson says Western nations shouldn't lift sanctions on Russia until all of Moscow's troops have left Ukraine.
114,2022-03-31 13:59:53+00:00,"Rishi Sunak tells @bbclaurak people should not 'come at' wife Akshata Murthy over Infosys links to Russia

'It's totally fine for people to take shots at me. It's fair game.

'It's very upsetting and, I think, wrong, for people to come at my wife'"
115,2022-03-31 13:59:40+00:00,"Russian Rouble fully recovered from post Ukraine invasion slump; Putin in the drivers seat demanding all payments for Russian gas from 1st April in Roubles, or contracts cancelled. 

So NATO members have effectively sanctioned themselves and screwed over their own citizens. https://t.co/uInicnwUd2"
116,2022-03-31 13:38:54+00:00,"JUST IN - Putin: ""Unfriendly countries"" must pay for Russian gas in rubles from April 1. #Russia will halt gas contracts if buyers don't pay in rubles."
117,2022-03-31 13:10:00+00:00,"💬 Russia's FM Sergey #Lavrov: A new reality is taking shape: the unipolar world is irretrievably receding into the past and a #multipolar world is being born. 

❗ Nobody on Earth will be considered a second-rate player. All nations are equal and sovereign. https://t.co/crGej3qpXP"
118,2022-03-31 13:09:42+00:00,"""There will be consequences"": Tough words from US Dy NSA Daleep Singh in Delhi, warns against constructing alternate payment mechanisms with Russia, buying more oil, also says ""If China breaches LAC again, Russia will not come running to India's defence"": coming up @the_hindu"
119,2022-03-31 13:00:41+00:00,"India shouldn't expect Russia to come to its defence if China were to violate the Line of Actual Control, says US deputy NSA Daleep Singh"
120,2022-03-31 12:58:13+00:00,"🚛 Russian servicemen delivered yet another batch of humanitarian aid: the residents of Veliky Burluk and Olkhovatka in the Kharkov region received the much neededessentials, food packages, baby food and medicine. 

🔗 https://t.co/3iuG9CNKVx https://t.co/E2EyAaRmKo"
121,2022-03-31 12:47:11+00:00,"Stand with Ukraine, don't sell them out

https://t.co/3b3JCDLkL1"
122,2022-03-31 12:43:19+00:00,"⚡️ Stoltenberg: Russia repositioning to eastern Donbas region, not withdrawing.

NATO secretary told reporters in Brussels that ""Russia is trying to regroup, resupply and reinforce its offensive in the Donbas region"" and ""Russia has repeatedly lied about its intentions."""
123,2022-03-31 12:22:49+00:00,"⚡️ Germany's economy minister: 'We will be poorer' due to Russia's war but it's a small price to pay.

Robert Habeck told local broadcaster ZDF that there will be costs for the German society but the price is incomparable to the sufferings in Ukraine."
124,2022-03-31 12:11:53+00:00,Which is why we in reality have just one real security guarantor — the Armed Forces of Ukraine. https://t.co/LZKUMwLdlV
125,2022-03-31 11:58:13+00:00,"This picture is just unbelievably symbolic.
A Russian rifle found among debris after yet another column was smashed in Ukraine. https://t.co/aYaM232iCL"
126,2022-03-31 11:26:13+00:00,"If the West doesn't enact a full trade embargo (especially oil &amp; gas) against Russia, as well as flood Ukraine with the weapons it needs, this is going to be a long and bloody war."
127,2022-03-31 11:00:44+00:00,"Russia drafts 134,500 conscripts but says they won't go to Ukraine https://t.co/yjGOlmp3WP https://t.co/9NvPPff2ut"
128,2022-03-31 10:30:51+00:00,"Putin's war on Ukraine is founded on lies. Today I have announced new sanctions targeting Russian state media and the Kremlin mouthpieces who spew Putin’s propaganda. 

This includes Mikhail Mizintsev, responsible for the appalling shelling of Mariupol 👇  https://t.co/iz1yQh6xgP https://t.co/cpkELBuk1Y"
129,2022-03-31 10:13:42+00:00,"FM #Lavrov: We are building the Greater Eurasian Partnership. Our relations with China are at their all-time best. Russia has a particularly privileged strategic partnership with India. We have ties with the majority of the Middle Eastern, Latin American and African countries https://t.co/3akzZ5DXYP"
130,2022-03-31 08:18:38+00:00,Dmitri Medvedev just accused Poland of wanting to annex territory in western Ukraine
131,2022-03-31 07:53:12+00:00,"Thank you President Zelenskyy for your generosity in speaking to the Australian Parliament this evening. 

The Ukrainian people have demonstrated their strength and resistance - their courage is embodied by you. 

All Australians stand with Ukraine."
132,2022-03-31 07:30:47+00:00,"The dollar is the US’s superpower, and now Russia and China are out to undermine it 

🔴 Long read from @michael2day https://t.co/4rDSJk24wA"
133,2022-03-31 07:23:52+00:00,"The US and the UK have officially brushed off providing Ukraine with actual security guarantees, that would have involved defending Ukraine in case of a renewed Russian attack.

Ukraine continues to insist that “security guarantees” are a legit offer.

This is going nowhere."
134,2022-03-31 07:20:01+00:00,"⚡️US won't provide security guarantees to Ukraine.

White House Communications Director Kate Bedingfield said at a briefing that President Joe Biden doesn’t intend to participate in a direct military confrontation with Russia."
135,2022-03-31 07:00:32+00:00,IMF warns Russia sanctions threaten to chip away at dollar dominance - FT https://t.co/BSC54e9VzK https://t.co/WdJaU896ev
136,2022-03-31 06:57:13+00:00,"Day 36: Russian ruble at 84/$1, close to its pre-Feb. 24 rate. Sanctions remain a joke as spineless Germany can't live without RU gas/oil. RU pummels Ukraine from the air, knocking out oil, fuel &amp; food depots - and killing innocents. The genocide goes on as world is mostly MIA."
137,2022-03-31 06:16:35+00:00,The Conservative Party and Putin's Russia: a story of total moral failure https://t.co/ywbTc7EAXf
