,Date,tweet
25,2021-09-26 10:23:04+00:00,"🐯 Today is #TigerDay in 🇷🇺 #Russia's #FarEast - aimed at raising awareness about the dangers this gorgeous species is still facing.

Our #FarEast is a true welcoming home to the species. Thanks to the conservation efforts the Amur aka Siberian Tiger is doing well 🥳

#SaveTigers https://t.co/WfbflETo5T"
26,2021-09-26 08:29:29+00:00,"@usykaa made history last night, and still undefeated, as Olympic, Cruiserweight and Heavyweight Champion!!! #respect to @anthonyjoshua #Ukraine all the way! @Vitaliy_Klychko @jksheva7 https://t.co/04MLQ4VuYb"
27,2021-09-26 08:24:35+00:00,"Pakistan Army won Bronze Medal in the 58th World Military Boxing Championship held at Moscow, #Russia

Sepoy Bilawal Zia, #PakistanArmy,
Clinched bronze medal at the World
Military #Boxing Championship

@OfficialDGISPR @amirkingkhan #Pakistan #ISPR https://t.co/B1tt9uYdfY"
28,2021-09-25 22:16:03+00:00,"Vitali congratulates #Usyk. Yahoo for #Ukraine, #Putin is not pleased https://t.co/hMfIjYOjhf"
29,2021-09-25 19:47:07+00:00,"Of all the pieces I worked on with @JillDLawrence, this is one of my sentimental favorites (even more than the Great Indian Food Scandal) because I was a #ColdWar guy. (@HarvardExt students take note.) #Russia #Germany 
https://t.co/dYrWvyPZpR"
30,2021-09-25 16:19:52+00:00,"AHH WHAT A DAY! 🤩

P4! - the best @Formula2 result ever for @hwaag_official 🙌🏻 
And @AVFCOfficial won!!!! 💜 

📸: @GettyImages #RussianGP #Sochi #russia #gp #F1 #Formula1 #F2 #Formula2 #fiaf2 #hwa #premierleague https://t.co/GpxHB8n6Tp"
31,2021-09-25 11:31:55+00:00,MFA spox #Zakharova: Claims that there was no “international observation” on @state_duma #elections are completely false. There were 249 international observers from 59 countries and 10 international organisations in #Russia. https://t.co/ITYeY79XyA
32,2021-09-25 10:48:57+00:00,#Pakistan 🇵🇰's JSC Chairman General Nadeem Raza and #Russia 🇷🇺's General Staff Chief Valery Gerasimov met in Moscow yesterday https://t.co/rQHhsSE90u
33,2021-09-25 08:40:30+00:00,"Great image of #Russia Poseidon nuclear weapon! 

On Aug 31 I reported that this new facility in Severodvinsk https://t.co/0XVsUOtyjZ

Now Maxar imagery from Aug 22, visible on Google Earth, shows the weapon. Clearest satellite imagery I've seen yet!

Nod @charly0153 https://t.co/NjWHJzqOQE"
34,2021-09-25 08:31:50+00:00,Imagine a German publisher producing a glossy volume of “101 Hitler Quotes”… That’s where #Russia is at. https://t.co/ByRXyLX4R5
35,2021-09-25 00:34:01+00:00,Some Democrats are trying to abolish the #SpaceForce at a time when #China and #Russia have been doubling down on expanding their military capabilities in space. https://t.co/VLhaJokP8Q
36,2021-09-24 19:56:43+00:00,"Started watching Winter on Fire for the millionth time. 

Teared up on the fifth minute. 

I am so overwhelmed with love to this country. Can’t wait to tell these stories to my children one day. #Ukraine"
37,2021-09-24 18:05:48+00:00,"The French FM says #Russia will pay a price if Wagner PMCs are going to be deployed to #Mali (on request of local authorities)
https://t.co/FQzy7VHy8E"
38,2021-09-24 17:09:09+00:00,"Tiger vs Zoya .
Bike scene in #Russia

#Tiger3"
39,2021-09-24 16:58:22+00:00,"🇷🇺 From Sergey #Lavrov’s video address to the UN Food Systems Summit:

#Russia has advocated addressing hunger and eliminating all forms of malnutrition. We consider it unacceptable that millions of people continue to suffer from hunger and disease.

🔗 https://t.co/QU3cnbNuSq https://t.co/V5MXT4MiB9"
40,2021-09-24 16:49:40+00:00,"That's what you call ""by hook or crook."" 

Maria Butina didn't get enough votes to get a seat in #Russia's Duma, so the local Governor gave up his own to Butina. 
https://t.co/1bYgmBJ9fo https://t.co/snVSLPwvaK"
41,2021-09-24 15:51:53+00:00,"Even #Russia's state TV is making fun of Marjorie Taylor Greene, describing her antics as evidence of ""mental debilitation"" of Western politicians. https://t.co/aDYqUlf2en"
42,2021-09-23 23:44:09+00:00,"🚨VIDEO shows far-right, pro-#Russia🇷🇺propagandist Charles Bausman INSIDE the Capitol during the #January6thInsurrection.

Bausman since fled to Moscow, where he’s made 3 TV appearances talking about the #insurrection *in fluent Russian*.

@MichaelEHayden 
https://t.co/CK8JKzh3Wu"
43,2021-09-23 20:59:27+00:00,"🇷🇺🇸🇾 On September 23, Sergey Lavrov held talks with Foreign Minister of Syria Faisal #Mekdad.

The Minister reaffirmed #Russia’s position of principle in favour of unconditional respect for the sovereignty, unity and territorial integrity of #Syria.

🔗 https://t.co/GNK9pCoqLd https://t.co/gWzVB1v4AY"
44,2021-09-23 16:07:03+00:00,"Good to meet with Minister of Foreign Affairs of #Russia H.E. Sergey Lavrov, in New York. 

We agree on the importance of the #UNGA in building consensus, strengthening multilateralism, and overcoming #COVID19. Thankyou for your support to the #PresidencyOfHope https://t.co/nDeiauswe0"
45,2021-09-23 11:46:44+00:00,"HILARIOUS: Having Delayed Nord Stream 2, Washington Blames #Russia for Europe’s Gas Crunch.
https://t.co/Z2GH5b7o3k"
46,2021-09-22 17:05:37+00:00,"Right after #Salisbury incident #Russia suggested that comprehensive &amp; transparent cooperation by 🇷🇺&amp;🇬🇧law enforcement agencies would help establish facts of what happened. Instead, #UK chose to conduct investigation unilaterally, behind closed doors.

➡️ https://t.co/aKl9BT0d52 https://t.co/HkHmdZqpBb"
47,2021-09-22 15:29:50+00:00,"How dare #India try to purchase air defense systems from #Russia? Do they think they are a sovereign independent state entitled to free trade or something? The gall! 
Bring down the sanctions hammer!
#Allies #Partners #Quad 

Bring out the sanctions hammer! https://t.co/NDsMeIvpJC"
48,2021-09-22 15:25:35+00:00,"#Russia is fully compliant with its gas supply obligations to Europe, #Germany’s energy ministry's spokeswoman Suzanne Ungrad said
https://t.co/DeTE3iymVM"
49,2021-09-22 11:58:39+00:00,"I don't like the pattern that is forming here, especially with the top 🇷🇺🇺🇸 generals having a surprise meeting today.
#Russia #Ukraine https://t.co/aoKlXNgRX9"
50,2021-09-22 09:36:15+00:00,"2/2 #Russia has firmly opposed such didactic approach and will continue to do so. We will not take lessons in democracy from a nation🇬🇧 with an electoral system still guided by the relics of the Middle Ages.

👉https://t.co/geaLb7dzTN"
51,2021-09-22 09:34:47+00:00,"1/2 #UK has repeatedly accused #Russia of interfering into Britain’s affairs. No facts or evidence have been presented. Yet now, London is openly telling Russian citizens and public institutions what to do, pretending to act as a mentor and referee.

🤔https://t.co/geaLb7dzTN https://t.co/gbZsjPJNoN"
52,2021-09-21 17:12:45+00:00,"All Those Long Hours In The Gym, Late Night Prayers To God &amp; And Trusting The Process Even When I Was Ready To Hang It Up Because I Couldn’t See What Was Next Finally Paid Off!! Pro Year 2 &amp; Europe Year 1 On The Way‼️Blessed And Thanking God 🙌🏾  #Russia  ✈️🏀🇷🇺  #BetOnYourself https://t.co/p2ECn6hjgH"
53,2021-09-21 16:50:37+00:00,"NEW: @NikkiHaley says #Biden 'ignored' threats in #UNGA  speech that did not mention #Russia, #China  by name
https://t.co/1DoGu6FKgS"
54,2021-09-21 14:15:54+00:00,@EPPGroup calls on the #EU and its Member States to not recognise 2021 September vote in #Russia. This was not an election. Russians were robbed of the possibility to have a say and freely choose their country’s destiny. https://t.co/RFQNfXWEZW
55,2021-09-21 12:44:06+00:00,"Denis Sergeev, the third Russian man suspected to be a member of GRU intelligence agency involved in the #Salisbury poisoning, was reported to be in BARCELONA, 🇪🇸, hours before the unofficial Catalonian independence referendum on Oct 1st 2017. Soon online in @repubblica 
#Russia https://t.co/Zn60iwMU4w"
56,2021-09-21 12:41:16+00:00,"#Russia can’t go a day without appropriating the cultural heritage of Ukraine – for this logo, it uses the painting of Kazimir Malevich, who is #UKRAINIAN, not Russian, as is commonly perceived.

He was born in Kyiv to Ukrainian-Polish parents. https://t.co/JYBp981Vi5"
57,2021-09-21 11:52:23+00:00,"Even a brief look into the #ECHR ruling on the #Litvinenko case shows that it is based on the results of the Public Inquiry carried out by the #UK. #Russia’s position on this non-transparent, non-adversarial and completely politicised procedure is well-known. https://t.co/kPNwx6KSFK"
58,2021-09-21 06:50:29+00:00,"Fact check: (1) #Gazprom is fulfilling its contractual obligations to its European buyers. It’s not withholding any gas. (2) Gazprom are currently exporting nearly 18% more gas this year as compared to 2020. Let’s debate gas prices and supply, but let’s base it on facts. #Russia https://t.co/13Xq28vqnD"
59,2021-09-20 13:04:36+00:00,"Why the #USA won’t give #India #nuclear #submarines - Fact is India should simply ignore the #AUKUS &amp; forge ahead with #France/#Russia as a partner .
 https://t.co/I9d2uiuv0S"
60,2021-09-20 12:24:59+00:00,"The Westerners who say elections in #Russia are rigged because Navalny was excluded would never let a FSB's informant/agent participate to the elections in their own countries.
Hypocrisy."
61,2021-09-20 11:16:13+00:00,1/3 What happened in #Russia was not election.
62,2021-09-20 10:41:45+00:00,"Two maps of ""election"" results in #Moscow, #Russia:

Left - results of the in person voting at polling stations.
Right - total results, incl. results of the online voting.

Green - (nominal) opposition
Blue - ruling United Russia party https://t.co/D4HONZtzQc"
63,2021-09-20 09:48:54+00:00,"The biggest winner from #Russia 🇷🇺's Duma elections?

Ramzan Kadyrov 

Ramzan Kadyrov won 99.7% of the vote in Chechnya 

This is even more than the 95.19% that Bashar al-Assad secured in #Syria 🇸🇾 in May"
64,2021-09-20 07:36:00+00:00,Reports of shооting at Perm State University in Russia. Students seen jumping from windows to escape #Russia #PermUniversity https://t.co/mbUCOL9LVV
65,2021-09-20 07:21:30+00:00,"#Russia: An armed attack took place in #Perm State University (#PSU) —allegedly carried out by 18-year-old Timur Bekmansurov.

His weapon appears to be a standard 12G shotgun —likely Target X7 or a similar model, which is easily accessible. https://t.co/wqzCNImQhT"
66,2021-09-19 18:20:26+00:00,"Voter turnout in #Russia's parliamentary #elections reached 45.15% as of 15:00 GMT
https://t.co/Nu73fUyRwQ"
67,2021-09-19 18:19:35+00:00,"Elections &amp; ‘cleansing’ before them in #Russia were mockery &amp; farce. Worst is that manipulation of democratic instruments has become norm in that country. Key question- to what extent world is ready to tolerate all this. At least, results of ‘elections’ should not be recognized."
68,2021-09-19 16:25:38+00:00,"💯@YaelEisenstat: @Apple @Google didn't just remove @Navalny voting app in #Russia. They removed the app while continuing to let the incumbent use their platform. That's 100% tipping the scales.

YES! That's not only bending to Putin's authoritarian regime. That's being complicit https://t.co/Jr6cKMHtGi"
69,2021-09-19 16:02:21+00:00,New central bank restrictions to affect peer-to-peer #crypto trading in #Russia. https://t.co/GtoANsSXzy
70,2021-09-19 15:32:25+00:00,"Poll shows 56% of Ukrainians support European integration (#EuropeanUnion) and 51% favor joining #NATO.

Ukrainians long in favor of EU, but pluralities/majorities for joining NATO emerged only since #Russia launched conflict against #Ukraine in 2014. https://t.co/5Qof4pq734"
71,2021-09-19 12:41:36+00:00,"Imran Khan claimed that #Pakistan 🇵🇰 suffered a ""very heavy price"" for aligning with the US in #Afghanistan 🇦🇫 

Khan advanced this narrative on #Russia 🇷🇺's RT channel"
72,2021-09-19 06:00:18+00:00,"It’s the Election Day! Russia is voting for its parliament, the @State_Duma. Polling stations open 8-20 local time across #Russia and abroad. Voters in UK welcome at Embassy #London and Consulate #Edinburgh. https://t.co/HJqx5bBD7d"
73,2021-09-18 16:28:30+00:00,"Numerous countries r chasing #Gas because we’ve demonised #Coal, (shutting down huge supplies). #Russia &amp; eco nuts have successfully destroyed putative European #Shale industry. #Biden is busy destroying US #Energy export advantage. This is down to stupid #NetZero policy folks!"
74,2021-09-18 11:00:31+00:00,"One note, UK gets most of their gas domestically and from Norway (not Russia) 

But you can see the ripple effects into other industries and why #natgas is so important&gt;

#Russia accused of rigging gas prices to undermine #Britain’s economic recovery
https://t.co/8UASfGCapK https://t.co/RXVmwWoikH"
75,2021-09-18 10:24:51+00:00,"President #Macron should now, as his predecessors once did, withdraw from #Nato’s political structures to preserve the dignity of #France If he was really smart he would quickly repair the damage he has done to relations with #China and #Russia"
76,2021-09-18 09:53:03+00:00,"""Our relationship with #Russia is improving,""

Prime Minister @ImranKhanPTI's interview to @RTarabic https://t.co/kZT60WDK5r"
77,2021-09-18 09:40:17+00:00,"President #Putin addressed Russian citizens: I count on you to take responsible, substantiated and patriotic civil position, your desire to elect MPs who will work for the benefit and in the interests of our beloved Motherland, the entire nation and each citizen of #Russia. https://t.co/iJ4D63JMx0"
78,2021-09-18 09:09:30+00:00,"Putin insists that the US should pay for #Afghanistan 🇦🇫's reconstruction

#Russia 🇷🇺 and #China 🇨🇳 both agree on this point"
79,2021-09-18 09:02:28+00:00,"64/n Why shouldn’t India join #Russia, #China, #Pakistan and #Iran for a coordinated approach to peace and stability in #Afghanistan?

Is there a single word or point in this Joint Statement by the 4 nations which India can object to?

#SCO https://t.co/WXPRaMoVjI"
80,2021-09-17 17:17:31+00:00,"2️⃣ days to go to @State_Duma #elections! Early voting has begun in #Russia. 110 million voters are electing 450 members of the lower house of parliament. Today &amp; tomorrow extra opportunities are created for citizens to vote in outdoor public spaces, so as to minimize Covid risks. https://t.co/T8kjgRKbA4"
81,2021-09-17 16:39:16+00:00,"Be Ready: Next week asking for assistance in combating Russia's propaganda against #Ukraine on #YouTube. Focus on this vile individual Russell Bentley. From US, he pushes Russian propaganda in occupied Ukraine. His channel spreads hate-filled ""harmful content &amp; misinformation"" https://t.co/AQbT3EAOA6"
82,2021-09-17 15:43:24+00:00,"Exercise #PeacefulMission2021

#IndianArmy contingent showcased the unique and rich cultural heritage of the #Nation during #NationalDay event at Orenburg, #Russia.

#IndianArmy
#StrongAndCapable https://t.co/HDCIWu2jay"
83,2021-09-17 15:08:10+00:00,$55 billion disappear from Russian banking system  #Russia   https://t.co/S93EdyTAhR
84,2021-09-17 11:34:06+00:00,"President #Putin: Ultimate essence of #elections is expression of will by the people of #Russia as the main source of power, and implementation of citizens’ constitutional right to determine the development course of our country, which all of us want to be sovereign &amp; prosperous. https://t.co/MnfoYPjTBR"
85,2021-09-17 06:17:05+00:00,"On THU, SEP 16, #DuneMovie remained solid in #France,led local #BoxOffice for the 3rd day, after 1.6M in its opening day on WED incl previews, eyeing a 5-6M weekend.
In #Russia, #Dune opened with 1.6M on THU,eyeing a 8-10M weekend.
Eyeing an weekend over 30M in its 1st 25 markets https://t.co/GYFAkgU8mk"
86,2021-09-17 05:07:35+00:00,"Uncomfortable true. #OTD in 1939, 16 days after #Nazi invasion, Soviet Union hit #Poland in the back and invaded from the east. #Russia today is making every effort to justify this crime in the same way as annexation of #Crimea or occupation of part of #Georgia. https://t.co/quuO2fdHvq"
87,2021-09-16 21:16:10+00:00,"Today I met the new Permanent Observer of #Ukraine to the @OAS_official, Ambassador @OMarkarova. We discussed plans for collaboration and for strengthening cooperation for the benefit of member states in our four pillars: democracy, human rights, security and development. https://t.co/VbmG1vJXeI"
88,2021-09-16 19:25:04+00:00,"First flight of Russian tourists from Moscow arrived in Nueva Esparta earlier today 
#Venezuela #Russia https://t.co/OU8gSawNFe"
89,2021-09-16 15:27:41+00:00,"💬 #Zakharova: We urge the #Kiev regime to immediately end the long-term military operation in #Donbass against its own people and earnestly address national reconciliation, ensure a good living to all citizens in #Ukraine regardless of their ethnic identity, language https://t.co/JuxiLtTVnV"
90,2021-09-16 15:05:38+00:00,"#Zakharova: The developments in #Ukraine🇺🇦 are causing increasing concern. 

The Ukrainian army continues to shell #Donbass using various types of artillery. 

👉 Indicatively, tension in Donbass is mounting amid aggressive rhetoric from Kiev officials. https://t.co/36wazej8X9"
91,2021-09-16 13:59:39+00:00,"Great to meet Foreign Minister #SergeyLavrov on the sidelines of the #20SCOSummit. Pakistan is committed to furthering cooperation with #Russia in trade, investment, energy, defence and people-to-people exchanges as well as collaboration at multilateral and regional fora. https://t.co/YOuZrL6bz8"
92,2021-09-16 12:56:28+00:00,"Putin says dozens of his staff have been infected with the coronavirus and he will continue his self-isolation because of the outbreak.

#Russia #coronavirus 

https://t.co/Gwo3Zgqw5Z"
93,2021-09-15 15:29:53+00:00,"Astonishing hypocrisy on #Russia's state TV, as Foreign Ministry Spokeswoman Maria Zakharova baselessly claims that America is interfering in Russian elections. https://t.co/He9i8tC42D"
94,2021-09-15 15:11:04+00:00,"On Red Square, #Moscow, #Russia, several activists attempted to hold a small protest to demand freedom to the imprisoned opposition politician @Navalny
. 
They were immediately detained by the police.

https://t.co/OP7L9kIhZL"
95,2021-09-15 14:54:45+00:00,Foreign Minister Lavrov complains that #NATO military infrastructure is getting closer to #Russia. He ought to check the timeline: that only began in earnest in 2014...after Russia used military force to seize Crimea from #Ukraine and provoke conflict in Donbas. https://t.co/9SomyKxmGo
96,2021-09-15 14:06:57+00:00,Russian Central Bank communication system fails after #Kremlin attempts to shut down Google services  #Russia   https://t.co/qIRiTGA6tQ
97,2021-09-15 13:55:48+00:00,We surround #Russia with #NATO bases and call them the aggressor. We support opposition groups and accuse them of foreign interference. Undermining the #EU? That will be the rank hypocrisy of today's deeply unserious resolution on 🇪🇺-🇷🇺 relations. https://t.co/AOizMxNdaO https://t.co/gGDo6i7xoE
98,2021-09-15 13:08:55+00:00,"LANTAA (Come Together) SUNTAA (Help one another) NUNTAA (Love each other) #FusionWorkshop #performance tonight 6pm 15 Sep the AUDITORIUM, @citedesarts by @Wiyaala #afrofolk #Ghana 🇬🇭  Viktoriia Vitrenko #abstractvocal techniques #Ukraine 🇺🇦 Felipe Rossi #Jazz #Brazil 🇧🇷 #Paris 🇫🇷 https://t.co/Xt6G2IIv6q"
99,2021-09-15 10:08:18+00:00,"-Did #China just steal #Russia’s 2018 design of P-18-2 surveillance &amp; targeting HF radar that boasts stealth tgt detection
-Scientists at #Chinese SOE CETC say they developed similar radar
-As per Dave Majumdar HF radars ain't precise to guide a weapon
#IndianNavy #IndianAirForce https://t.co/aco6GjJD6R"
100,2021-09-14 14:19:38+00:00,"Another reminder that conflict in #Donbas, #Ukraine is not frozen; it simmers. 3 Ukrainian soldiers killed this past weekend by #Russian and Russian proxy forces. https://t.co/FSdeSWy2n9"
101,2021-09-14 14:04:40+00:00,"Meanwhile in #Russia:

Putin is going into self-isolation because of several coronavirus cases in his immediate circle. He spent much of the day in close contact with one person who was later determined to have COVID-19. https://t.co/cVLS5O9AIW"
102,2021-09-13 14:49:36+00:00,"President @ZelenskyyUa pledges to press forward with reform of #Ukraine's #judicial sector.

Good -- this is sorely needed. https://t.co/EBNbSbjvXa"
103,2021-09-13 14:38:28+00:00,"This powerful picture may be a little bit old but it is enough to tell us all about the mettle &amp; substance  this man has.
He is another leader with a Bad A$$ attitude who cares less &amp; gives a damn  what the world &amp; others think about  him.
#VladimirPutin
#Russia https://t.co/RPFTuSXYiX"
104,2021-09-13 13:47:18+00:00,"✔🇷🇺  #Russia  will defend the borders of the Republic of #Armenia 🇦🇲recognized by everyone as its own, based on the republic's membership in the @CSTO_ODKB 
Member of the Federation Council Committee on Foreign Affairs Andrei Klimov https://t.co/mn4mCVcC5T"
105,2021-09-13 11:40:46+00:00,Interesting indicator of where #Iran is trending in #Afghanistan - namely toward lining up with #India (and of course #Russia) to form some kind of balance against #Pakistan's new-old Taliban regime. https://t.co/4noz4EoNuI
106,2021-09-13 10:33:38+00:00,"#Cryptocurrency mining does not need licensing in #Ukraine, parliamentary advisor says. https://t.co/ngb28ZWZmd"
107,2021-09-13 10:18:38+00:00,"#China hopes State Duma elections, a major political agenda in #Russia this year, would be held smoothly. This internal affair of Russia should not be interfered by any external force. https://t.co/Uxp4aaQqgm"
108,2021-09-13 08:45:24+00:00,"FM #Lavrov: The West has practically declared war on Russian #media. #Russia does not want journalists to suffer from information or any other wars, but we will be forced to respond because Western countries have gone beyond all boundaries of decency. https://t.co/j23Da3qqxx"
109,2021-09-12 19:25:19+00:00,"#Belarus #Lukashenko announced plans to purchase more than $ 1 billion worth of Russian weapons by 2025, including S-400 missile systems. He mentioned the need to protect the border with #Ukraine. He basically hinted that he is ready to deliver Russian weapons there. https://t.co/xWYfQcijLa"
110,2021-09-12 17:33:04+00:00,#Ukraine set to become next country to make #Bitcoin legal tender https://t.co/iAAiqI7Xun
111,2021-09-12 13:27:10+00:00,"#IndianNavy 

-Sordid saga of Aircraft Carrier INS Vikramaditya #India &amp; #Russia 
-India been buying #Russian weapons for 50 yrs, some good, some bad
-But story of Vikramaditya takes the cake
-Interestingly Russia’s latest offer of 3 K class subs at Rs1 could be another nightmare https://t.co/lqmDgszzot"
112,2021-09-12 11:13:32+00:00,MFA spox #Zakharova: #Russia has consistently spoken in favour of giving due consideration to interests of all ethnic and political forces in #Afghanistan in building the new state. This is the only possible way of achieving lasting peace and accord in Afghan society. https://t.co/pjbUcA7XuL
113,2021-09-12 11:02:06+00:00,Financial Market Committee chairman says #Russia should register #crypto mining as entrepreneurial activity. https://t.co/iJH4BgWd6L
114,2021-09-12 10:43:37+00:00,"In #Simferopol, occupied #Crimea, #Russia|n occupation authorities erected a monument to Felix Dzerzhinsky, the founder of the NKVD/KGB/FSB predecessor VChK and one of the co-authors of the Red Terror.

https://t.co/MP2RrUy9uQ https://t.co/gb43QBtrsc"
115,2021-09-12 07:19:43+00:00,Ep A Stirring Of Dust - This morning 43 Years Ago today on location at #chamberswharf #chamberstreet #london Tuesday morning 12th September 1978 #theprofessionals #kgb #cccp #coldwar #russia #spy https://t.co/S9FRjw2Mpp
116,2021-09-12 05:52:12+00:00,"Good morning and happy Sunday from...which famous church is this in #Russia? 🤔 

📷 bladeoffate https://t.co/9yxZZVYczd"
